,,,,,,s_id,predicted,reference
005,shimmer3,low,low,2,right_sensor,2,1.09635542582109,1.0405419999999999
005,shimmer3,low,low,3,left_sensor,0,1.0071412919214824,1.055487
005,shimmer3,low,low,3,left_sensor,1,0.9637871685327319,0.9732890000000001
005,shimmer3,low,low,3,left_sensor,2,0.9103277075687494,0.948166
005,shimmer3,low,low,3,right_sensor,0,0.955294463591267,0.9915860000000001
005,shimmer3,low,low,3,right_sensor,1,0.8833511675816826,0.9167230000000001
005,shimmer3,normal,normal,1,left_sensor,0,1.2744149501464537,1.431945
005,shimmer3,normal,normal,1,left_sensor,1,1.3267228850845287,1.4765979999999999
005,shimmer3,normal,normal,1,right_sensor,0,1.4056828468579479,1.4493360000000002
005,shimmer3,normal,normal,1,right_sensor,1,1.4832355541436995,1.5124279999999999
005,shimmer3,normal,normal,2,left_sensor,0,1.4991210000569466,1.50861
005,shimmer3,normal,normal,2,left_sensor,1,1.4647483302366224,1.529372
005,shimmer3,normal,normal,2,right_sensor,0,1.514296014945191,1.4926249999999999
007,shimmer2r,high,high,1,left_sensor,0,2.0068965284678772,2.156069
007,shimmer2r,high,high,2,left_sensor,0,2.070954501043048,2.084128
007,shimmer2r,high,high,2,right_sensor,0,1.9979959727838918,1.833144
007,shimmer2r,high,high,3,left_sensor,0,2.0023767314582956,2.122382
007,shimmer2r,high,high,3,right_sensor,0,2.11497293567285,2.039712
007,shimmer2r,high,low,1,left_sensor,0,2.112433806970876,2.147701
007,shimmer2r,high,low,1,right_sensor,0,2.4251631443149226,2.173813
007,shimmer2r,high,low,2,left_sensor,0,2.179645357450499,2.2088929999999998
007,shimmer2r,high,low,2,right_sensor,0,2.062391482170355,2.225625
007,shimmer2r,high,low,3,left_sensor,0,2.20044257011225,2.278699
007,shimmer2r,high,low,3,right_sensor,0,2.334240005006153,2.258478
007,shimmer2r,low,high,1,left_sensor,0,1.3794026840463478,1.381714
007,shimmer2r,low,high,1,left_sensor,1,1.4310797225442948,1.478321
007,shimmer2r,low,high,1,right_sensor,0,1.3730495249575285,1.4589619999999999
007,shimmer2r,low,high,1,right_sensor,1,1.5258830976200939,1.477501
007,shimmer2r,low,high,2,left_sensor,0,1.4013854888125254,1.402205
007,shimmer2r,low,high,2,left_sensor,1,1.3666467466472538,1.420613
007,shimmer2r,low,high,2,left_sensor,2,1.3433404887597482,1.438107
007,shimmer2r,low,high,2,right_sensor,0,1.3799466522944648,1.439837
007,shimmer2r,low,high,2,right_sensor,1,1.334510175375517,1.429177
007,shimmer2r,low,high,3,left_sensor,0,1.552286987779679,1.52364
007,shimmer2r,low,high,3,left_sensor,1,1.5877391783364112,1.584017
007,shimmer2r,low,high,3,right_sensor,0,1.5071423415645298,1.555254
007,shimmer2r,low,low,1,left_sensor,0,1.2745536240245572,1.271189
007,shimmer2r,low,low,1,right_sensor,0,1.3218213113278678,1.270154
007,shimmer2r,low,low,1,right_sensor,1,1.3189281031805664,1.2580580000000001
007,shimmer2r,low,low,2,left_sensor,0,1.2652174919316392,1.262991
007,shimmer2r,low,low,2,left_sensor,1,1.2288502838868336,1.276913
007,shimmer2r,low,low,2,right_sensor,0,1.2867606856132043,1.238526
007,shimmer2r,low,low,2,right_sensor,1,1.3175788793950431,1.245423
007,shimmer2r,low,low,2,right_sensor,2,1.2334662553812046,1.314754
007,shimmer2r,low,low,3,left_sensor,0,1.2602233419805577,1.3290700000000002
007,shimmer2r,low,low,3,left_sensor,1,1.4412814165253158,1.410749
007,shimmer2r,low,low,3,right_sensor,0,1.442315670953337,1.356853
007,shimmer2r,low,low,3,right_sensor,1,1.3453039254638395,1.387951
007,shimmer2r,normal,normal,1,left_sensor,0,1.5453249610148219,1.599149
007,shimmer2r,normal,normal,1,left_sensor,1,1.5387939200560035,1.619694
007,shimmer2r,normal,normal,1,right_sensor,0,1.6194717207686624,1.590738
007,shimmer2r,normal,normal,1,right_sensor,1,1.6480109639450284,1.6468530000000001
007,shimmer2r,normal,normal,2,left_sensor,0,1.5762491395109666,1.6157130000000002
007,shimmer2r,normal,normal,2,left_sensor,1,1.60110026386283,1.601741
007,shimmer2r,normal,normal,2,right_sensor,0,1.7009223072764208,1.620764
007,shimmer2r,normal,normal,2,right_sensor,1,1.4433870112459666,1.608949
007,shimmer2r,normal,normal,3,left_sensor,0,1.4778392260789512,1.533144
007,shimmer2r,normal,normal,3,left_sensor,1,1.4899073576816129,1.5361609999999999
007,shimmer2r,normal,normal,3,right_sensor,0,1.4017534995957008,1.5421340000000001
007,shimmer2r,normal,normal,3,right_sensor,1,1.5600163285848239,1.5257720000000001
007,shimmer3,high,high,1,left_sensor,0,2.217410577421908,2.261379
007,shimmer3,high,high,1,right_sensor,0,2.121576329849507,2.221891
007,shimmer3,high,high,2,left_sensor,0,2.2120373907908313,2.1646330000000003
007,shimmer3,high,high,2,right_sensor,0,2.1642571857193893,2.213565
007,shimmer3,high,high,3,left_sensor,0,2.078244266215186,2.197235
007,shimmer3,high,high,3,right_sensor,0,2.119804523754462,2.257843
007,shimmer3,high,low,1,left_sensor,0,2.086574115109975,2.1994249999999997
007,shimmer3,high,low,1,right_sensor,0,2.1874080303389736,2.2014940000000003
007,shimmer3,high,low,2,left_sensor,0,2.223842549074254,2.205066
007,shimmer3,high,low,2,right_sensor,0,2.143565639838472,2.212235
007,shimmer3,high,low,3,left_sensor,0,2.1727278892797957,2.26625
007,shimmer3,high,low,3,right_sensor,0,2.124641519152922,2.259741
007,shimmer3,low,high,1,left_sensor,0,1.200158013987285,1.237036
007,shimmer3,low,high,1,left_sensor,1,1.152206473841989,1.165117
007,shimmer3,low,high,1,left_sensor,2,1.2143572475327955,1.238453
007,shimmer3,low,high,1,right_sensor,0,1.1601438153735655,1.1935639999999998
007,shimmer3,low,high,1,right_sensor,1,1.2307413063790624,1.227654
007,shimmer3,low,high,2,left_sensor,0,1.3107402048628436,1.363844
007,shimmer3,low,high,2,left_sensor,1,1.4374563385375778,1.46813
007,shimmer3,low,high,2,right_sensor,0,1.3558595393859951,1.4123539999999999
007,shimmer3,low,high,2,right_sensor,1,1.3818013511426201,1.469879
007,shimmer3,low,high,3,left_sensor,0,1.3673678390724442,1.389656
007,shimmer3,low,high,3,left_sensor,1,1.475660118552643,1.460262
007,shimmer3,low,high,3,right_sensor,0,1.3007542483739825,1.4043590000000001
007,shimmer3,low,high,3,right_sensor,1,1.3725734026702234,1.452509
007,shimmer3,low,low,1,left_sensor,0,1.136610604883849,1.13391
007,shimmer3,low,low,1,left_sensor,1,1.1600849444658685,1.165566
007,shimmer3,low,low,1,right_sensor,0,1.1159327886482335,1.162647
007,shimmer3,low,low,1,right_sensor,1,1.0999330677535781,1.164624
007,shimmer3,low,low,2,left_sensor,0,1.1066276407252464,1.125888
007,shimmer3,low,low,2,left_sensor,1,1.0795534482137052,1.126198
007,shimmer3,low,low,2,left_sensor,2,1.1612203937760104,1.1651390000000001
007,shimmer3,low,low,2,right_sensor,0,1.1180097860245237,1.137108
007,shimmer3,low,low,2,right_sensor,1,1.1396413195031636,1.139797
007,shimmer3,low,low,3,left_sensor,0,1.2188476210014383,1.233255
007,shimmer3,low,low,3,left_sensor,1,1.24136587360075,1.213313
007,shimmer3,low,low,3,left_sensor,2,1.176720592790057,1.210934
007,shimmer3,low,low,3,right_sensor,0,1.1536637096403795,1.243691
007,shimmer3,low,low,3,right_sensor,1,1.2958055505733685,1.199839
007,shimmer3,normal,normal,1,left_sensor,0,1.5539641067006742,1.625292
007,shimmer3,normal,normal,1,left_sensor,1,1.6597327711165182,1.645267
007,shimmer3,normal,normal,1,right_sensor,0,1.5764604871165797,1.637557
007,shimmer3,normal,normal,2,left_sensor,0,1.5797519225184016,1.700143
007,shimmer3,normal,normal,2,right_sensor,0,1.5822326361598136,1.661061
007,shimmer3,normal,normal,3,left_sensor,0,1.6390995044172059,1.6837989999999998
007,shimmer3,normal,normal,3,right_sensor,0,1.6108788014007585,1.68529
011,shimmer2r,high,high,1,left_sensor,0,1.6840532246008983,1.9687729999999999
011,shimmer2r,high,high,1,right_sensor,0,1.7608678532402404,2.002937
011,shimmer2r,high,high,2,left_sensor,0,1.8039009525901706,1.795242
011,shimmer2r,high,high,3,left_sensor,0,1.7853489455237384,1.9847989999999998
011,shimmer2r,high,low,1,left_sensor,0,1.8287310356395827,1.887902
011,shimmer2r,high,low,2,left_sensor,0,1.8460490497494548,1.943425
011,shimmer2r,high,low,3,left_sensor,0,1.9800626071015397,1.835714
011,shimmer2r,low,high,1,left_sensor,0,1.79957341362133,1.8253039999999998
011,shimmer2r,low,high,1,right_sensor,0,2.0030574314974117,1.859067
011,shimmer2r,low,high,2,left_sensor,0,1.9256408487681484,1.860772
011,shimmer2r,low,high,2,right_sensor,0,1.726380988603532,1.874169
011,shimmer2r,low,high,3,left_sensor,0,1.6982244275386116,1.8397309999999998
011,shimmer2r,low,high,3,left_sensor,1,1.8562888042301704,1.819488
011,shimmer2r,low,high,3,right_sensor,0,1.8091358341550858,1.804864
011,shimmer2r,low,low,1,left_sensor,0,1.4452442850255525,1.41488
011,shimmer2r,low,low,1,left_sensor,1,1.3939172930546664,1.369609
011,shimmer2r,low,low,1,right_sensor,0,1.4752476673217403,1.419886
011,shimmer2r,low,low,1,right_sensor,1,1.4515046885581695,1.3997890000000002
011,shimmer2r,low,low,2,left_sensor,0,1.4538111233886644,1.4715790000000002
011,shimmer2r,low,low,2,left_sensor,1,1.408156681008635,1.398866
011,shimmer2r,low,low,2,right_sensor,0,1.4735190576514918,1.479161
011,shimmer2r,low,low,2,right_sensor,1,1.5441073417447564,1.466758
011,shimmer2r,low,low,3,left_sensor,0,1.4570264708052023,1.4261840000000001
011,shimmer2r,low,low,3,left_sensor,1,1.4357307688416485,1.413982
011,shimmer2r,low,low,3,right_sensor,0,1.4501911174063704,1.390426
011,shimmer2r,low,low,3,right_sensor,1,1.4947485015080015,1.4061000000000001
011,shimmer2r,normal,normal,2,left_sensor,0,1.7711618380092053,1.752376
011,shimmer2r,normal,normal,2,right_sensor,0,1.7995052872613102,1.7806440000000001
011,shimmer2r,normal,normal,3,left_sensor,0,1.7304813170808346,1.808621
011,shimmer2r,normal,normal,3,right_sensor,0,1.8356202981326935,1.760572
011,shimmer3,high,high,1,left_sensor,0,1.9429179907336145,2.043115
011,shimmer3,high,high,1,right_sensor,0,1.896014844742172,2.033766
011,shimmer3,high,high,2,left_sensor,0,1.9686806335486915,2.026353
011,shimmer3,high,high,2,right_sensor,0,1.9431604908067832,2.033043
011,shimmer3,high,high,2,right_sensor,1,1.9264829020747762,1.672715
011,shimmer3,high,high,3,left_sensor,0,1.8426697344600464,1.999746
011,shimmer3,high,high,3,right_sensor,0,1.8491039467967485,2.024576
011,shimmer3,high,high,3,right_sensor,1,1.9189290650690873,1.850581
011,shimmer3,high,low,1,left_sensor,0,1.8290619779364063,1.874758
011,shimmer3,high,low,1,right_sensor,0,1.8581980296619607,1.9294229999999999
011,shimmer3,high,low,1,right_sensor,1,1.8024551246712266,1.899374
011,shimmer3,high,low,2,left_sensor,0,1.6605993323522568,1.8062479999999999
011,shimmer3,high,low,2,right_sensor,0,1.7438427487966712,1.853846
011,shimmer3,high,low,2,right_sensor,1,1.7682666369944307,1.675826
011,shimmer3,high,low,3,left_sensor,0,1.7716948467325828,1.871887
011,shimmer3,high,low,3,right_sensor,0,1.8185662694352425,1.878436
011,shimmer3,high,low,3,right_sensor,1,1.8357303518930448,1.888176
011,shimmer3,low,high,1,left_sensor,0,1.6413559028187836,1.7835830000000001
011,shimmer3,low,high,1,right_sensor,0,1.7779254344843096,1.802448
011,shimmer3,low,high,2,left_sensor,0,1.7800241243547137,1.824679
011,shimmer3,low,high,2,right_sensor,0,1.8012095949828397,1.861474
011,shimmer3,low,high,3,left_sensor,0,1.5934131179284894,1.781906
011,shimmer3,low,high,3,left_sensor,1,1.687980383843843,1.742873
011,shimmer3,low,high,3,right_sensor,0,1.678900192901531,1.785111
011,shimmer3,low,low,1,left_sensor,0,1.1255699331422375,1.222276
011,shimmer3,low,low,1,left_sensor,1,1.3070583392486492,1.279324
011,shimmer3,low,low,1,right_sensor,0,1.3046434072368285,1.3136269999999999
011,shimmer3,low,low,1,right_sensor,1,1.2229101901940922,1.235346
011,shimmer3,low,low,1,right_sensor,2,1.1862235280570732,1.271067
011,shimmer3,low,low,2,left_sensor,0,1.3212024398512354,1.42397
011,shimmer3,low,low,2,left_sensor,1,1.3789997819876576,1.406345
011,shimmer3,low,low,2,right_sensor,0,1.3661921525329075,1.403323
011,shimmer3,low,low,2,right_sensor,1,1.3608924935022653,1.440919
011,shimmer3,low,low,3,left_sensor,0,1.2729935649283717,1.336736
011,shimmer3,low,low,3,left_sensor,1,1.2335598678495274,1.330637
011,shimmer3,low,low,3,right_sensor,0,1.3492916821037086,1.392453
011,shimmer3,low,low,3,right_sensor,1,1.247432371214647,1.3205330000000002
011,shimmer3,normal,normal,2,left_sensor,0,1.8501149017821836,1.950974
011,shimmer3,normal,normal,2,right_sensor,0,1.8186074275894268,1.9480350000000002
011,shimmer3,normal,normal,3,left_sensor,0,1.8074457724309205,1.922905
011,shimmer3,normal,normal,3,right_sensor,0,1.8275427224839746,1.911197
014,shimmer3,high,high,1,left_sensor,0,2.3050493889108936,2.268659
014,shimmer3,high,high,1,right_sensor,0,2.1398621594432052,2.261052
014,shimmer3,high,high,2,left_sensor,0,2.167781609812056,2.246194
014,shimmer3,high,high,2,right_sensor,0,2.1496197095096696,2.012808
014,shimmer3,high,low,2,left_sensor,0,1.8903463835638603,1.983098
014,shimmer3,high,low,3,left_sensor,0,1.8788561904648284,1.961174
014,shimmer3,low,high,3,left_sensor,0,1.2130576054327977,1.271455
014,shimmer3,low,high,3,left_sensor,1,1.1687375540244618,1.197341
014,shimmer3,low,high,3,right_sensor,0,1.198202558060129,1.245615
014,shimmer3,low,high,3,right_sensor,1,1.234003399852171,1.245918
014,shimmer3,low,low,1,left_sensor,0,1.360635954090272,1.1877719999999998
014,shimmer3,low,low,1,left_sensor,1,1.2277374260991394,1.201056
014,shimmer3,low,low,1,left_sensor,2,1.2329523467748766,1.079208
014,shimmer3,low,low,1,right_sensor,0,1.1050547156432866,1.192388
014,shimmer3,low,low,1,right_sensor,1,1.158876167266513,1.2141899999999999
014,shimmer3,low,low,2,left_sensor,0,1.207381264650982,1.1384990000000001
014,shimmer3,low,low,2,right_sensor,0,1.1278397778871798,1.180108
014,shimmer3,low,low,2,right_sensor,1,1.1214740928552964,1.129034
014,shimmer3,low,low,3,left_sensor,0,1.22286169643349,1.2389400000000002
014,shimmer3,low,low,3,left_sensor,1,1.1433466359662154,1.223554
014,shimmer3,low,low,3,right_sensor,0,1.1545239214935807,1.208271
014,shimmer3,low,low,3,right_sensor,1,1.2418570317277466,1.26661
014,shimmer3,low,low,3,right_sensor,2,1.2325747516171135,1.2143899999999999
014,shimmer3,normal,normal,1,left_sensor,0,1.2996302130297614,1.3920109999999999
014,shimmer3,normal,normal,1,left_sensor,1,1.4794055262547143,1.413681
014,shimmer3,normal,normal,1,right_sensor,0,1.4530203410822369,1.40175
014,shimmer3,normal,normal,1,right_sensor,1,1.4349795623948127,1.423332
014,shimmer3,normal,normal,2,left_sensor,0,1.5129661138420503,1.5561019999999999
014,shimmer3,normal,normal,2,left_sensor,1,1.5031808701878053,1.5319239999999998
014,shimmer3,normal,normal,2,right_sensor,0,1.4897009463365893,1.537957
014,shimmer3,normal,normal,3,left_sensor,0,1.496783291416681,1.600737
014,shimmer3,normal,normal,3,right_sensor,0,1.5177408034298823,1.5980699999999999
014,shimmer3,normal,normal,3,right_sensor,1,1.626300074639933,1.6019040000000002
006,shimmer2r,high,high,1,left_sensor,0,2.094239169393149,2.153084
006,shimmer2r,high,high,1,right_sensor,0,1.9548494911650633,2.127248
006,shimmer2r,high,high,2,left_sensor,0,2.119639339850052,2.135833
006,shimmer2r,high,high,2,right_sensor,0,2.1594739954615823,2.211658
006,shimmer2r,high,high,3,left_sensor,0,2.0680124767967643,2.074114
006,shimmer2r,high,high,3,right_sensor,0,2.117190099196693,2.153068
006,shimmer2r,high,low,1,left_sensor,0,2.4278000487321374,2.018872
006,shimmer2r,high,low,1,right_sensor,0,2.272254658430444,2.232637
006,shimmer2r,high,low,2,left_sensor,0,2.3910316587085014,2.078856
006,shimmer2r,high,low,2,right_sensor,0,2.3126453438678394,2.145787
006,shimmer2r,high,low,3,left_sensor,0,2.2327491787518636,2.101814
006,shimmer2r,high,low,3,right_sensor,0,2.326807484470983,2.1500909999999998
006,shimmer2r,low,high,1,left_sensor,0,1.2656616999294625,1.246817
006,shimmer2r,low,high,1,left_sensor,1,1.1715967748936247,1.180337
006,shimmer2r,low,high,1,left_sensor,2,1.236647555271812,1.2253660000000002
006,shimmer2r,low,high,1,right_sensor,0,1.147092400865288,1.155742
006,shimmer2r,low,high,1,right_sensor,1,1.305318558740427,1.250899
006,shimmer2r,low,high,2,left_sensor,0,1.060028643950944,1.11745
006,shimmer2r,low,high,2,left_sensor,1,1.0487630453306693,1.064191
006,shimmer2r,low,high,2,left_sensor,2,1.0407253918812551,1.064924
006,shimmer2r,low,high,2,right_sensor,0,1.0231828883765546,1.080948
006,shimmer2r,low,high,2,right_sensor,1,1.050078272693507,1.044956
006,shimmer2r,low,high,2,right_sensor,2,1.1760003992037338,1.107281
006,shimmer2r,low,high,3,left_sensor,0,1.0970736710340248,1.105183
006,shimmer2r,low,high,3,left_sensor,1,1.0978955302125204,1.0371949999999999
006,shimmer2r,low,high,3,left_sensor,2,1.1276916449280014,1.070588
006,shimmer2r,low,high,3,right_sensor,0,1.054816510636837,1.06975
006,shimmer2r,low,high,3,right_sensor,1,1.0278881824089874,1.051666
006,shimmer2r,low,high,3,right_sensor,2,1.0345018272103133,1.257813
006,shimmer2r,low,low,1,left_sensor,0,1.1262840579010556,1.0874599999999999
006,shimmer2r,low,low,1,left_sensor,1,1.0232286151930623,0.988698
006,shimmer2r,low,low,1,left_sensor,2,1.0028456938131813,0.9564790000000001
006,shimmer2r,low,low,1,right_sensor,0,1.1261533812027982,1.0387220000000001
006,shimmer2r,low,low,1,right_sensor,1,0.9669580087757669,0.9944679999999999
006,shimmer2r,low,low,2,left_sensor,0,1.0763779645690819,1.057644
006,shimmer2r,low,low,2,left_sensor,1,1.0412026735429971,1.030525
006,shimmer2r,low,low,2,right_sensor,0,1.055005549084629,0.996293
006,shimmer2r,low,low,2,right_sensor,1,1.0890625978620245,1.048549
006,shimmer2r,low,low,3,left_sensor,0,1.2819578235013942,1.251409
006,shimmer2r,low,low,3,left_sensor,1,1.1571350406005998,1.2234720000000001
006,shimmer2r,low,low,3,right_sensor,0,1.2078949904325424,1.191617
006,shimmer2r,low,low,3,right_sensor,1,1.214497426052112,1.232715
006,shimmer2r,normal,normal,1,left_sensor,0,1.5981386833799684,1.685097
006,shimmer2r,normal,normal,1,left_sensor,1,1.6849598887096209,1.689019
006,shimmer2r,normal,normal,1,right_sensor,0,1.8218243431780177,1.6899279999999999
006,shimmer2r,normal,normal,1,right_sensor,1,1.5218077668131103,1.6373769999999999
006,shimmer2r,normal,normal,2,left_sensor,0,1.6966111960320074,1.792295
006,shimmer2r,normal,normal,2,left_sensor,1,1.6689047539475648,1.728309
006,shimmer2r,normal,normal,2,right_sensor,0,1.5257978628685083,1.7127299999999999
006,shimmer2r,normal,normal,3,left_sensor,0,1.7183638900396385,1.75208
006,shimmer2r,normal,normal,3,left_sensor,1,1.7477967542784738,1.737468
006,shimmer2r,normal,normal,3,right_sensor,0,1.660216997870787,1.737886
006,shimmer3,high,high,1,left_sensor,0,1.9830437737787328,2.188101
006,shimmer3,high,high,1,right_sensor,0,2.2344572374301963,2.184851
006,shimmer3,high,high,2,left_sensor,0,1.9559203602770368,2.120339
006,shimmer3,high,high,2,right_sensor,0,1.9687780261612153,2.098698
006,shimmer3,high,high,3,right_sensor,0,1.9140035474490324,2.05945
006,shimmer3,high,low,1,left_sensor,0,1.97550761435206,2.174856
006,shimmer3,high,low,1,right_sensor,0,2.0684783312384316,2.183709
006,shimmer3,high,low,2,left_sensor,0,2.2374925756981394,2.1958770000000003
006,shimmer3,high,low,2,right_sensor,0,2.061186820118708,2.1866380000000003
006,shimmer3,high,low,3,left_sensor,0,2.0436533652374305,2.277552
006,shimmer3,low,high,1,left_sensor,0,1.2699013667555934,1.378443
006,shimmer3,low,high,1,left_sensor,1,1.326237787843014,1.3622919999999998
006,shimmer3,low,high,1,right_sensor,0,1.3541839218567115,1.3697730000000001
006,shimmer3,low,high,1,right_sensor,1,1.3013191269229696,1.3797139999999999
006,shimmer3,low,high,2,left_sensor,0,1.3255019055324306,1.378078
006,shimmer3,low,high,2,left_sensor,1,1.2237241842141637,1.362281
006,shimmer3,low,high,2,right_sensor,0,1.3288198792546133,1.336052
006,shimmer3,low,high,2,right_sensor,1,1.2741197124453318,1.346792
006,shimmer3,low,high,3,left_sensor,0,1.2421320539628677,1.387865
006,shimmer3,low,high,3,left_sensor,1,1.2467461509770752,1.369258
006,shimmer3,low,high,3,left_sensor,2,1.271444930288138,1.363342
006,shimmer3,low,high,3,right_sensor,0,1.351645689050014,1.396131
006,shimmer3,low,high,3,right_sensor,1,1.2980753917495838,1.3567779999999998
006,shimmer3,low,low,1,left_sensor,0,1.0358625134355746,1.057682
006,shimmer3,low,low,1,left_sensor,1,0.9718543989060172,1.072408
006,shimmer3,low,low,1,left_sensor,2,0.9445926545767466,1.046866
006,shimmer3,low,low,1,right_sensor,0,0.962908527330692,1.077274
