,,,,,,s_id,predicted,reference
005,shimmer3,low,high,3,left_sensor,0,1.387468877057127,1.492656
005,shimmer3,low,high,3,left_sensor,1,1.6702644355777057,1.5212450000000002
005,shimmer3,low,high,3,right_sensor,0,1.385870424043481,1.458409
005,shimmer3,low,high,3,right_sensor,1,1.6822104599518029,1.527662
005,shimmer3,low,low,1,left_sensor,0,0.9602381842343803,0.997842
005,shimmer3,low,low,1,left_sensor,1,1.0041440974553675,1.055512
005,shimmer3,low,low,1,right_sensor,0,0.978885279450222,0.971395
005,shimmer3,low,low,1,right_sensor,1,0.9773041700001642,1.046394
005,shimmer3,low,low,1,right_sensor,2,0.9667829724837284,1.00042
005,shimmer3,low,low,2,left_sensor,0,1.0499723921431519,1.089239
005,shimmer3,low,low,2,left_sensor,1,0.9799992185462787,1.073429
005,shimmer3,low,low,2,right_sensor,0,1.0956151312340519,1.089916
005,shimmer3,low,low,2,right_sensor,1,1.0937368850662927,1.094946
005,shimmer3,low,low,2,right_sensor,2,1.0593595015578567,1.0405419999999999
005,shimmer3,low,low,3,left_sensor,0,1.0189312784043336,1.055487
005,shimmer3,low,low,3,left_sensor,1,0.9498995288890674,0.9732890000000001
005,shimmer3,low,low,3,left_sensor,2,0.9196040505685114,0.948166
005,shimmer3,low,low,3,right_sensor,0,0.9601471928420464,0.9915860000000001
005,shimmer3,low,low,3,right_sensor,1,0.8926129174096765,0.9167230000000001
005,shimmer3,normal,normal,1,left_sensor,0,1.311152535492454,1.431945
005,shimmer3,normal,normal,1,left_sensor,1,1.3324278677378403,1.4765979999999999
005,shimmer3,normal,normal,1,right_sensor,0,1.432518716808069,1.4493360000000002
005,shimmer3,normal,normal,1,right_sensor,1,1.4868603312871023,1.5124279999999999
005,shimmer3,normal,normal,2,left_sensor,0,1.4793984067333388,1.50861
005,shimmer3,normal,normal,2,left_sensor,1,1.4759704868557777,1.529372
005,shimmer3,normal,normal,2,right_sensor,0,1.542812414445351,1.4926249999999999
007,shimmer2r,high,high,1,left_sensor,0,2.062441611015382,2.156069
007,shimmer2r,high,high,2,left_sensor,0,2.2797448715705566,2.084128
007,shimmer2r,high,high,2,right_sensor,0,2.0775923012326123,1.833144
007,shimmer2r,high,high,3,left_sensor,0,2.1031704822962234,2.122382
007,shimmer2r,high,high,3,right_sensor,0,2.1952139086678377,2.039712
007,shimmer2r,high,low,1,left_sensor,0,2.0822225217069406,2.147701
007,shimmer2r,high,low,1,right_sensor,0,2.4081214173966243,2.173813
007,shimmer2r,high,low,2,left_sensor,0,2.2134404201094084,2.2088929999999998
007,shimmer2r,high,low,2,right_sensor,0,2.148250326816241,2.225625
007,shimmer2r,high,low,3,left_sensor,0,2.2372910127470216,2.278699
007,shimmer2r,high,low,3,right_sensor,0,2.3504898418351203,2.258478
007,shimmer2r,low,high,1,left_sensor,0,1.4245552771008312,1.381714
007,shimmer2r,low,high,1,left_sensor,1,1.6455371546511761,1.478321
007,shimmer2r,low,high,1,right_sensor,0,1.4024419511477324,1.4589619999999999
007,shimmer2r,low,high,1,right_sensor,1,1.5285863169842802,1.477501
007,shimmer2r,low,high,2,left_sensor,0,1.4354087358996557,1.402205
007,shimmer2r,low,high,2,left_sensor,1,1.3981029361054556,1.420613
007,shimmer2r,low,high,2,left_sensor,2,1.3840110726190005,1.438107
007,shimmer2r,low,high,2,right_sensor,0,1.40800557914939,1.439837
007,shimmer2r,low,high,2,right_sensor,1,1.3540368951425177,1.429177
007,shimmer2r,low,high,3,left_sensor,0,1.5864510906072438,1.52364
007,shimmer2r,low,high,3,left_sensor,1,1.6964746798658417,1.584017
007,shimmer2r,low,high,3,right_sensor,0,1.5487533049486824,1.555254
007,shimmer2r,low,low,1,left_sensor,0,1.3017156584922625,1.271189
007,shimmer2r,low,low,1,right_sensor,0,1.361072964219441,1.270154
007,shimmer2r,low,low,1,right_sensor,1,1.3493471413746976,1.2580580000000001
007,shimmer2r,low,low,2,left_sensor,0,1.2989246848027827,1.262991
007,shimmer2r,low,low,2,left_sensor,1,1.2616222874873666,1.276913
007,shimmer2r,low,low,2,right_sensor,0,1.2952940483880782,1.238526
007,shimmer2r,low,low,2,right_sensor,1,1.3522137867935307,1.245423
007,shimmer2r,low,low,2,right_sensor,2,1.2873077861936444,1.314754
007,shimmer2r,low,low,3,left_sensor,0,1.3026575226339205,1.3290700000000002
007,shimmer2r,low,low,3,left_sensor,1,1.470058628738008,1.410749
007,shimmer2r,low,low,3,right_sensor,0,1.44429321331714,1.356853
007,shimmer2r,low,low,3,right_sensor,1,1.397910635099648,1.387951
007,shimmer2r,normal,normal,1,left_sensor,0,1.6057723205771133,1.599149
007,shimmer2r,normal,normal,1,left_sensor,1,1.6336422085405837,1.619694
007,shimmer2r,normal,normal,1,right_sensor,0,1.6715426018113633,1.590738
007,shimmer2r,normal,normal,1,right_sensor,1,1.6992906729474464,1.6468530000000001
007,shimmer2r,normal,normal,2,left_sensor,0,1.6327416023469605,1.6157130000000002
007,shimmer2r,normal,normal,2,left_sensor,1,1.630497711450641,1.601741
007,shimmer2r,normal,normal,2,right_sensor,0,1.7441100308494635,1.620764
007,shimmer2r,normal,normal,2,right_sensor,1,1.5399362099834504,1.608949
007,shimmer2r,normal,normal,3,left_sensor,0,1.537672478714366,1.533144
007,shimmer2r,normal,normal,3,left_sensor,1,1.5289720690393807,1.5361609999999999
007,shimmer2r,normal,normal,3,right_sensor,0,1.4650993380912132,1.5421340000000001
007,shimmer2r,normal,normal,3,right_sensor,1,1.5931943866530844,1.5257720000000001
007,shimmer3,high,high,1,left_sensor,0,2.2478274827168256,2.261379
007,shimmer3,high,high,1,right_sensor,0,2.1433668429253867,2.221891
007,shimmer3,high,high,2,left_sensor,0,2.6451639556295383,2.1646330000000003
007,shimmer3,high,high,2,right_sensor,0,2.2920188241396655,2.213565
007,shimmer3,high,high,3,left_sensor,0,2.5302904991744652,2.197235
007,shimmer3,high,high,3,right_sensor,0,2.1075956311220425,2.257843
007,shimmer3,high,low,1,left_sensor,0,2.1162991158167688,2.1994249999999997
007,shimmer3,high,low,1,right_sensor,0,2.171859731007821,2.2014940000000003
007,shimmer3,high,low,2,left_sensor,0,2.2097572570870674,2.205066
007,shimmer3,high,low,2,right_sensor,0,2.1066786212971644,2.212235
007,shimmer3,high,low,3,left_sensor,0,2.2125742746357635,2.26625
007,shimmer3,high,low,3,right_sensor,0,2.3461538863159905,2.259741
007,shimmer3,low,high,1,left_sensor,0,1.2058514167214247,1.237036
007,shimmer3,low,high,1,left_sensor,1,1.1619593228497165,1.165117
007,shimmer3,low,high,1,left_sensor,2,1.2416974634286033,1.238453
007,shimmer3,low,high,1,right_sensor,0,1.168453314189075,1.1935639999999998
007,shimmer3,low,high,1,right_sensor,1,1.2285772513148687,1.227654
007,shimmer3,low,high,2,left_sensor,0,1.3317120896937211,1.363844
007,shimmer3,low,high,2,left_sensor,1,1.448867994461883,1.46813
007,shimmer3,low,high,2,right_sensor,0,1.3841053656883795,1.4123539999999999
007,shimmer3,low,high,2,right_sensor,1,1.3969301715705313,1.469879
007,shimmer3,low,high,3,left_sensor,0,1.3845848128329965,1.389656
007,shimmer3,low,high,3,left_sensor,1,1.4612024661332341,1.460262
007,shimmer3,low,high,3,right_sensor,0,1.3336733412160662,1.4043590000000001
007,shimmer3,low,high,3,right_sensor,1,1.3919921400598276,1.452509
007,shimmer3,low,low,1,left_sensor,0,1.1237159984291571,1.13391
007,shimmer3,low,low,1,left_sensor,1,1.1628819378073456,1.165566
007,shimmer3,low,low,1,right_sensor,0,1.1305166651232752,1.162647
007,shimmer3,low,low,1,right_sensor,1,1.1151064395856136,1.164624
007,shimmer3,low,low,2,left_sensor,0,1.1291735588661371,1.125888
007,shimmer3,low,low,2,left_sensor,1,1.0869776302729144,1.126198
007,shimmer3,low,low,2,left_sensor,2,1.1594563136650196,1.1651390000000001
007,shimmer3,low,low,2,right_sensor,0,1.1198593985584757,1.137108
007,shimmer3,low,low,2,right_sensor,1,1.1313199218234964,1.139797
007,shimmer3,low,low,3,left_sensor,0,1.2274296362901413,1.233255
007,shimmer3,low,low,3,left_sensor,1,1.2250325874636259,1.213313
007,shimmer3,low,low,3,left_sensor,2,1.2088452079399319,1.210934
007,shimmer3,low,low,3,right_sensor,0,1.2035764110366585,1.243691
007,shimmer3,low,low,3,right_sensor,1,1.2183208474434737,1.199839
007,shimmer3,normal,normal,1,left_sensor,0,1.5704196113217923,1.625292
007,shimmer3,normal,normal,1,left_sensor,1,1.6371911044375,1.645267
007,shimmer3,normal,normal,1,right_sensor,0,1.601013672181024,1.637557
007,shimmer3,normal,normal,2,left_sensor,0,1.63369426652737,1.700143
007,shimmer3,normal,normal,2,right_sensor,0,1.6073457869432923,1.661061
007,shimmer3,normal,normal,3,left_sensor,0,1.6552544476648778,1.6837989999999998
007,shimmer3,normal,normal,3,right_sensor,0,1.6154204787247566,1.68529
011,shimmer2r,high,high,1,left_sensor,0,1.7269036243500222,1.9687729999999999
011,shimmer2r,high,high,1,right_sensor,0,1.792054305078582,2.002937
011,shimmer2r,high,high,2,left_sensor,0,1.8721654225377387,1.795242
011,shimmer2r,high,high,3,left_sensor,0,2.1206124933890145,1.9847989999999998
011,shimmer2r,high,low,1,left_sensor,0,1.9065594547932891,1.887902
011,shimmer2r,high,low,2,left_sensor,0,1.876336544215457,1.943425
011,shimmer2r,high,low,3,left_sensor,0,1.9791926434852076,1.835714
011,shimmer2r,low,high,1,left_sensor,0,2.023583040472401,1.8253039999999998
011,shimmer2r,low,high,1,right_sensor,0,2.004319094371984,1.859067
011,shimmer2r,low,high,2,left_sensor,0,2.014786336194892,1.860772
011,shimmer2r,low,high,2,right_sensor,0,1.754065741206259,1.874169
011,shimmer2r,low,high,3,left_sensor,0,1.7315514763512412,1.8397309999999998
011,shimmer2r,low,high,3,left_sensor,1,1.9180871103451493,1.819488
011,shimmer2r,low,high,3,right_sensor,0,1.8650950122467853,1.804864
011,shimmer2r,low,low,1,left_sensor,0,1.469423121683176,1.41488
011,shimmer2r,low,low,1,left_sensor,1,1.4254319375300528,1.369609
011,shimmer2r,low,low,1,right_sensor,0,1.5065393482376246,1.419886
011,shimmer2r,low,low,1,right_sensor,1,1.3479287244756537,1.3997890000000002
011,shimmer2r,low,low,2,left_sensor,0,1.4387990117610598,1.4715790000000002
011,shimmer2r,low,low,2,left_sensor,1,1.4409876048221097,1.398866
011,shimmer2r,low,low,2,right_sensor,0,1.4763531646398589,1.479161
011,shimmer2r,low,low,2,right_sensor,1,1.4124838232563264,1.466758
011,shimmer2r,low,low,3,left_sensor,0,1.4940305281343826,1.4261840000000001
011,shimmer2r,low,low,3,left_sensor,1,1.4810798166402437,1.413982
011,shimmer2r,low,low,3,right_sensor,0,1.4579680363432217,1.390426
011,shimmer2r,low,low,3,right_sensor,1,1.5220123466172277,1.4061000000000001
011,shimmer2r,normal,normal,2,left_sensor,0,1.842807638997031,1.752376
011,shimmer2r,normal,normal,2,right_sensor,0,1.9236293397911108,1.7806440000000001
011,shimmer2r,normal,normal,3,left_sensor,0,1.931977098141088,1.808621
011,shimmer2r,normal,normal,3,right_sensor,0,1.8670263403221043,1.760572
011,shimmer3,high,high,1,left_sensor,0,2.2826700276379923,2.043115
011,shimmer3,high,high,1,right_sensor,0,2.2308976994254475,2.033766
011,shimmer3,high,high,2,left_sensor,0,2.099638953002861,2.026353
011,shimmer3,high,high,2,right_sensor,0,1.9363852180829715,2.033043
011,shimmer3,high,high,2,right_sensor,1,2.1584314661889255,1.672715
011,shimmer3,high,high,3,left_sensor,0,2.190680626031849,1.999746
011,shimmer3,high,high,3,right_sensor,0,1.8536585726514094,2.024576
011,shimmer3,high,high,3,right_sensor,1,1.9046942410077092,1.850581
011,shimmer3,high,low,1,left_sensor,0,1.7964029966215387,1.874758
011,shimmer3,high,low,1,right_sensor,0,1.8785764324293561,1.9294229999999999
011,shimmer3,high,low,1,right_sensor,1,1.8181434989555811,1.899374
011,shimmer3,high,low,2,left_sensor,0,1.6880183654905403,1.8062479999999999
011,shimmer3,high,low,2,right_sensor,0,1.7778910638650673,1.853846
011,shimmer3,high,low,2,right_sensor,1,1.7886354783765819,1.675826
011,shimmer3,high,low,3,left_sensor,0,1.7356900401788318,1.871887
011,shimmer3,high,low,3,right_sensor,0,1.8248067237803434,1.878436
011,shimmer3,high,low,3,right_sensor,1,1.8258041748567628,1.888176
011,shimmer3,low,high,1,left_sensor,0,2.069549550349045,1.7835830000000001
011,shimmer3,low,high,1,right_sensor,0,1.7359168799584361,1.802448
011,shimmer3,low,high,2,left_sensor,0,1.9580564009291366,1.824679
011,shimmer3,low,high,2,right_sensor,0,1.9892031042298377,1.861474
011,shimmer3,low,high,3,left_sensor,0,1.6467087524724164,1.781906
011,shimmer3,low,high,3,left_sensor,1,1.8614996408421867,1.742873
011,shimmer3,low,high,3,right_sensor,0,1.642222732466258,1.785111
011,shimmer3,low,low,1,left_sensor,0,1.1524940262871253,1.222276
011,shimmer3,low,low,1,left_sensor,1,1.2809186065322158,1.279324
011,shimmer3,low,low,1,right_sensor,0,1.3105454186979575,1.3136269999999999
011,shimmer3,low,low,1,right_sensor,1,1.2372770798340693,1.235346
011,shimmer3,low,low,1,right_sensor,2,1.2177470821587324,1.271067
011,shimmer3,low,low,2,left_sensor,0,1.3530931730027977,1.42397
011,shimmer3,low,low,2,left_sensor,1,1.3617865758689658,1.406345
011,shimmer3,low,low,2,right_sensor,0,1.3840680662147002,1.403323
011,shimmer3,low,low,2,right_sensor,1,1.3982565088752905,1.440919
011,shimmer3,low,low,3,left_sensor,0,1.285501325332432,1.336736
011,shimmer3,low,low,3,left_sensor,1,1.2661450159455268,1.330637
011,shimmer3,low,low,3,right_sensor,0,1.3716125207106156,1.392453
011,shimmer3,low,low,3,right_sensor,1,1.2808026885624275,1.3205330000000002
011,shimmer3,normal,normal,2,left_sensor,0,1.8498083471321236,1.950974
011,shimmer3,normal,normal,2,right_sensor,0,2.05568737515855,1.9480350000000002
011,shimmer3,normal,normal,3,left_sensor,0,1.8237454663512453,1.922905
011,shimmer3,normal,normal,3,right_sensor,0,1.8458206757257436,1.911197
014,shimmer3,high,high,1,left_sensor,0,2.298171498676719,2.268659
014,shimmer3,high,high,1,right_sensor,0,2.45946728847716,2.261052
014,shimmer3,high,high,2,left_sensor,0,2.179028299102958,2.246194
014,shimmer3,high,high,2,right_sensor,0,2.5620545168297637,2.012808
014,shimmer3,high,low,2,left_sensor,0,1.8850828495520031,1.983098
014,shimmer3,high,low,3,left_sensor,0,1.1032308333276626,1.961174
014,shimmer3,low,high,3,left_sensor,0,1.2551355897381578,1.271455
014,shimmer3,low,high,3,left_sensor,1,1.1822044104090834,1.197341
014,shimmer3,low,high,3,right_sensor,0,1.2158168053993947,1.245615
014,shimmer3,low,high,3,right_sensor,1,1.2413734098404925,1.245918
014,shimmer3,low,low,1,left_sensor,0,1.2481705590907721,1.1877719999999998
014,shimmer3,low,low,1,left_sensor,1,1.1935012684061204,1.201056
014,shimmer3,low,low,1,left_sensor,2,1.1774408548148771,1.079208
014,shimmer3,low,low,1,right_sensor,0,1.1261775321673753,1.192388
014,shimmer3,low,low,1,right_sensor,1,1.164727691449689,1.2141899999999999
014,shimmer3,low,low,2,left_sensor,0,1.1219320725077397,1.1384990000000001
014,shimmer3,low,low,2,right_sensor,0,1.1350238540881978,1.180108
014,shimmer3,low,low,2,right_sensor,1,1.0964696905139546,1.129034
014,shimmer3,low,low,3,left_sensor,0,1.2110435032851947,1.2389400000000002
014,shimmer3,low,low,3,left_sensor,1,1.182339271879651,1.223554
014,shimmer3,low,low,3,right_sensor,0,1.1599348952157078,1.208271
014,shimmer3,low,low,3,right_sensor,1,1.233441057929098,1.26661
014,shimmer3,low,low,3,right_sensor,2,1.1892061111190475,1.2143899999999999
014,shimmer3,normal,normal,1,left_sensor,0,1.323227753007466,1.3920109999999999
014,shimmer3,normal,normal,1,left_sensor,1,1.406293831856852,1.413681
014,shimmer3,normal,normal,1,right_sensor,0,1.4114872185880423,1.40175
014,shimmer3,normal,normal,1,right_sensor,1,1.4070503177073093,1.423332
014,shimmer3,normal,normal,2,left_sensor,0,1.524919696321218,1.5561019999999999
014,shimmer3,normal,normal,2,left_sensor,1,1.4923783637363928,1.5319239999999998
014,shimmer3,normal,normal,2,right_sensor,0,1.4896597112320333,1.537957
014,shimmer3,normal,normal,3,left_sensor,0,1.5482150114719424,1.600737
014,shimmer3,normal,normal,3,right_sensor,0,1.523262719378197,1.5980699999999999
014,shimmer3,normal,normal,3,right_sensor,1,1.5969746344684865,1.6019040000000002
006,shimmer2r,high,high,1,left_sensor,0,2.149372324394972,2.153084
006,shimmer2r,high,high,1,right_sensor,0,2.0251160651406614,2.127248
006,shimmer2r,high,high,2,left_sensor,0,2.1684994338340795,2.135833
006,shimmer2r,high,high,2,right_sensor,0,2.233567923806143,2.211658
006,shimmer2r,high,high,3,left_sensor,0,2.103610554134184,2.074114
006,shimmer2r,high,high,3,right_sensor,0,2.136719363143649,2.153068
006,shimmer2r,high,low,1,left_sensor,0,2.358625101160105,2.018872
006,shimmer2r,high,low,1,right_sensor,0,2.242703980626115,2.232637
006,shimmer2r,high,low,2,left_sensor,0,2.4012585189647835,2.078856
006,shimmer2r,high,low,2,right_sensor,0,2.2400012207735385,2.145787
006,shimmer2r,high,low,3,left_sensor,0,2.201566454301729,2.101814
006,shimmer2r,high,low,3,right_sensor,0,2.3171939575289544,2.1500909999999998
006,shimmer2r,low,high,1,left_sensor,0,1.2895738472715201,1.246817
006,shimmer2r,low,high,1,left_sensor,1,1.2039706111277217,1.180337
006,shimmer2r,low,high,1,left_sensor,2,1.2381399825505595,1.2253660000000002
006,shimmer2r,low,high,1,right_sensor,0,1.1759283858838452,1.155742
006,shimmer2r,low,high,1,right_sensor,1,1.303997433604892,1.250899
006,shimmer2r,low,high,2,left_sensor,0,1.088990898237625,1.11745
006,shimmer2r,low,high,2,left_sensor,1,1.0613015123105876,1.064191
006,shimmer2r,low,high,2,left_sensor,2,1.0527248242850757,1.064924
006,shimmer2r,low,high,2,right_sensor,0,1.057764909069047,1.080948
006,shimmer2r,low,high,2,right_sensor,1,1.078006694459974,1.044956
006,shimmer2r,low,high,2,right_sensor,2,1.1949383300718215,1.107281
006,shimmer2r,low,high,3,left_sensor,0,1.1216136797416238,1.105183
006,shimmer2r,low,high,3,left_sensor,1,1.1134269887223136,1.0371949999999999
006,shimmer2r,low,high,3,left_sensor,2,1.137183278051547,1.070588
006,shimmer2r,low,high,3,right_sensor,0,1.0789416173057786,1.06975
006,shimmer2r,low,high,3,right_sensor,1,1.0610610576944708,1.051666
006,shimmer2r,low,high,3,right_sensor,2,1.0533663049423005,1.257813
006,shimmer2r,low,low,1,left_sensor,0,1.12969393113921,1.0874599999999999
006,shimmer2r,low,low,1,left_sensor,1,1.0342266417328567,0.988698
006,shimmer2r,low,low,1,left_sensor,2,1.0072482223278614,0.9564790000000001
006,shimmer2r,low,low,1,right_sensor,0,1.1034661134270638,1.0387220000000001
006,shimmer2r,low,low,1,right_sensor,1,0.9694396613476405,0.9944679999999999
006,shimmer2r,low,low,2,left_sensor,0,1.0847372919237557,1.057644
006,shimmer2r,low,low,2,left_sensor,1,1.051425618687959,1.030525
006,shimmer2r,low,low,2,right_sensor,0,1.045789691971936,0.996293
006,shimmer2r,low,low,2,right_sensor,1,1.1215847349646988,1.048549
006,shimmer2r,low,low,3,left_sensor,0,1.2611753223449813,1.251409
006,shimmer2r,low,low,3,left_sensor,1,1.1841171193117188,1.2234720000000001
006,shimmer2r,low,low,3,right_sensor,0,1.2323594052289204,1.191617
006,shimmer2r,low,low,3,right_sensor,1,1.2982754454563032,1.232715
006,shimmer2r,normal,normal,1,left_sensor,0,1.6248918928077798,1.685097
006,shimmer2r,normal,normal,1,left_sensor,1,1.7282930737374473,1.689019
006,shimmer2r,normal,normal,1,right_sensor,0,1.8398010847639121,1.6899279999999999
006,shimmer2r,normal,normal,1,right_sensor,1,1.5750753880174582,1.6373769999999999
006,shimmer2r,normal,normal,2,left_sensor,0,1.7412967299977242,1.792295
006,shimmer2r,normal,normal,2,left_sensor,1,1.6989580022105326,1.728309
006,shimmer2r,normal,normal,2,right_sensor,0,1.6015377069775574,1.7127299999999999
006,shimmer2r,normal,normal,3,left_sensor,0,1.7817894583088516,1.75208
006,shimmer2r,normal,normal,3,left_sensor,1,1.7802746627174277,1.737468
006,shimmer2r,normal,normal,3,right_sensor,0,1.734411038851029,1.737886
006,shimmer3,high,high,1,left_sensor,0,1.995854881745343,2.188101
006,shimmer3,high,high,1,right_sensor,0,2.190234238170515,2.184851
006,shimmer3,high,high,2,left_sensor,0,1.969279715908347,2.120339
006,shimmer3,high,high,2,right_sensor,0,1.996226771099011,2.098698
006,shimmer3,high,high,3,right_sensor,0,1.982163338166221,2.05945
006,shimmer3,high,low,1,left_sensor,0,1.983360199808985,2.174856
006,shimmer3,high,low,1,right_sensor,0,2.0592786360953714,2.183709
006,shimmer3,high,low,2,left_sensor,0,2.12242849915087,2.1958770000000003
006,shimmer3,high,low,2,right_sensor,0,2.1272675022547527,2.1866380000000003
006,shimmer3,high,low,3,left_sensor,0,2.0529315126802774,2.277552
006,shimmer3,low,high,1,left_sensor,0,1.2950716063307188,1.378443
006,shimmer3,low,high,1,left_sensor,1,1.323154834745935,1.3622919999999998
006,shimmer3,low,high,1,right_sensor,0,1.365373403890836,1.3697730000000001
006,shimmer3,low,high,1,right_sensor,1,1.3159125622606633,1.3797139999999999
006,shimmer3,low,high,2,left_sensor,0,1.3201265829380544,1.378078
006,shimmer3,low,high,2,left_sensor,1,1.2341436169920277,1.362281
006,shimmer3,low,high,2,right_sensor,0,1.3238139706795289,1.336052
006,shimmer3,low,high,2,right_sensor,1,1.3019527356175482,1.346792
006,shimmer3,low,high,3,left_sensor,0,1.2815601760548434,1.387865
006,shimmer3,low,high,3,left_sensor,1,1.2588858888160794,1.369258
006,shimmer3,low,high,3,left_sensor,2,1.2839702701660465,1.363342
006,shimmer3,low,high,3,right_sensor,0,1.3798459441317787,1.396131
006,shimmer3,low,high,3,right_sensor,1,1.3049574705011842,1.3567779999999998
006,shimmer3,low,low,1,left_sensor,0,1.0227280403621914,1.057682
006,shimmer3,low,low,1,left_sensor,1,0.9962598989488197,1.072408
006,shimmer3,low,low,1,left_sensor,2,0.9657784394139469,1.046866
006,shimmer3,low,low,1,right_sensor,0,1.0181394248999023,1.077274
