,,,,,,s_id,predicted,reference
005,shimmer3,low,high,1,right_sensor,1,1.4061217508894988,1.372312
005,shimmer3,low,high,2,left_sensor,0,1.4050178693353732,1.4581890000000002
005,shimmer3,low,high,2,left_sensor,1,1.4382158337322284,1.447152
005,shimmer3,low,high,2,right_sensor,0,1.4461822610748571,1.46513
005,shimmer3,low,high,2,right_sensor,1,1.4552843489478793,1.454483
005,shimmer3,low,high,3,left_sensor,0,1.417608843261222,1.492656
005,shimmer3,low,high,3,left_sensor,1,1.5316576345360517,1.5212450000000002
005,shimmer3,low,high,3,right_sensor,0,1.4329456201418278,1.458409
005,shimmer3,low,high,3,right_sensor,1,1.5409251327284064,1.527662
005,shimmer3,low,low,1,left_sensor,0,1.007432152863851,0.997842
005,shimmer3,low,low,1,left_sensor,1,1.0710325714574485,1.055512
005,shimmer3,low,low,1,right_sensor,0,1.0207071470649736,0.971395
005,shimmer3,low,low,1,right_sensor,1,1.013528756948452,1.046394
005,shimmer3,low,low,1,right_sensor,2,1.0018176043519456,1.00042
005,shimmer3,low,low,2,left_sensor,0,1.0925365463501346,1.089239
005,shimmer3,low,low,2,left_sensor,1,1.0263489499359004,1.073429
005,shimmer3,low,low,2,right_sensor,0,1.137808177396872,1.089916
005,shimmer3,low,low,2,right_sensor,1,1.1271611191278819,1.094946
005,shimmer3,low,low,2,right_sensor,2,1.088245485089133,1.0405419999999999
005,shimmer3,low,low,3,left_sensor,0,1.0572545940602176,1.055487
005,shimmer3,low,low,3,left_sensor,1,0.9821947243431117,0.9732890000000001
005,shimmer3,low,low,3,left_sensor,2,0.9598874423458604,0.948166
005,shimmer3,low,low,3,right_sensor,0,1.005241108658654,0.9915860000000001
005,shimmer3,low,low,3,right_sensor,1,0.9238342932276556,0.9167230000000001
005,shimmer3,normal,normal,1,left_sensor,0,1.362665336981986,1.431945
005,shimmer3,normal,normal,1,left_sensor,1,1.3731047202276896,1.4765979999999999
005,shimmer3,normal,normal,1,right_sensor,0,1.4733606173925942,1.4493360000000002
005,shimmer3,normal,normal,1,right_sensor,1,1.524207460452772,1.5124279999999999
005,shimmer3,normal,normal,2,left_sensor,0,1.524833388981811,1.50861
005,shimmer3,normal,normal,2,left_sensor,1,1.5220467102904758,1.529372
005,shimmer3,normal,normal,2,right_sensor,0,1.5789980400854227,1.4926249999999999
007,shimmer2r,high,high,1,left_sensor,0,2.0805104476377694,2.156069
007,shimmer2r,high,high,2,left_sensor,0,2.0782750386918107,2.084128
007,shimmer2r,high,high,2,right_sensor,0,2.110395253226159,1.833144
007,shimmer2r,high,high,3,left_sensor,0,2.122998556607814,2.122382
007,shimmer2r,high,high,3,right_sensor,0,2.215726465038778,2.039712
007,shimmer2r,high,low,1,left_sensor,0,2.1614921482338354,2.147701
007,shimmer2r,high,low,1,right_sensor,0,2.4445488911451516,2.173813
007,shimmer2r,high,low,2,left_sensor,0,2.2271490358881256,2.2088929999999998
007,shimmer2r,high,low,2,right_sensor,0,2.191056424321548,2.225625
007,shimmer2r,high,low,3,left_sensor,0,2.2742000875550263,2.278699
007,shimmer2r,high,low,3,right_sensor,0,2.392613589899372,2.258478
007,shimmer2r,low,high,1,left_sensor,0,1.4727542877639996,1.381714
007,shimmer2r,low,high,1,left_sensor,1,1.4261140496218598,1.478321
007,shimmer2r,low,high,1,right_sensor,0,1.433423401668595,1.4589619999999999
007,shimmer2r,low,high,1,right_sensor,1,1.3627463609165227,1.477501
007,shimmer2r,low,high,2,left_sensor,0,1.4738739202965874,1.402205
007,shimmer2r,low,high,2,left_sensor,1,1.4548848005686155,1.420613
007,shimmer2r,low,high,2,left_sensor,2,1.4357605105201299,1.438107
007,shimmer2r,low,high,2,right_sensor,0,1.4499746002816534,1.439837
007,shimmer2r,low,high,2,right_sensor,1,1.4048017603649405,1.429177
007,shimmer2r,low,high,3,left_sensor,0,1.656567689553369,1.52364
007,shimmer2r,low,high,3,left_sensor,1,1.4435873801231025,1.584017
007,shimmer2r,low,high,3,right_sensor,0,1.5835247973527096,1.555254
007,shimmer2r,low,low,1,left_sensor,0,1.3720995814693004,1.271189
007,shimmer2r,low,low,1,right_sensor,0,1.419500855931127,1.270154
007,shimmer2r,low,low,1,right_sensor,1,1.4076669575348533,1.2580580000000001
007,shimmer2r,low,low,2,left_sensor,0,1.3389196424620573,1.262991
007,shimmer2r,low,low,2,left_sensor,1,1.3320069757796913,1.276913
007,shimmer2r,low,low,2,right_sensor,0,1.3538710640693037,1.238526
007,shimmer2r,low,low,2,right_sensor,1,1.4169539491738392,1.245423
007,shimmer2r,low,low,2,right_sensor,2,1.3250310200707531,1.314754
007,shimmer2r,low,low,3,left_sensor,0,1.3647814840980623,1.3290700000000002
007,shimmer2r,low,low,3,left_sensor,1,1.5201924159171585,1.410749
007,shimmer2r,low,low,3,right_sensor,0,1.5172537065645753,1.356853
007,shimmer2r,low,low,3,right_sensor,1,1.4873890226368236,1.387951
007,shimmer2r,normal,normal,1,left_sensor,0,1.635174191535044,1.599149
007,shimmer2r,normal,normal,1,left_sensor,1,1.6633824434432314,1.619694
007,shimmer2r,normal,normal,1,right_sensor,0,1.7275869874502126,1.590738
007,shimmer2r,normal,normal,1,right_sensor,1,1.7371309009822409,1.6468530000000001
007,shimmer2r,normal,normal,2,left_sensor,0,1.6569830598582587,1.6157130000000002
007,shimmer2r,normal,normal,2,left_sensor,1,1.659123421125463,1.601741
007,shimmer2r,normal,normal,2,right_sensor,0,1.7946208810714979,1.620764
007,shimmer2r,normal,normal,2,right_sensor,1,1.5638298085434057,1.608949
007,shimmer2r,normal,normal,3,left_sensor,0,1.568234423061426,1.533144
007,shimmer2r,normal,normal,3,left_sensor,1,1.5597190266126184,1.5361609999999999
007,shimmer2r,normal,normal,3,right_sensor,0,1.5008807562353863,1.5421340000000001
007,shimmer2r,normal,normal,3,right_sensor,1,1.657439887549678,1.5257720000000001
007,shimmer3,high,high,1,left_sensor,0,2.131521135418607,2.261379
007,shimmer3,high,high,1,right_sensor,0,2.242201348699703,2.221891
007,shimmer3,high,high,2,left_sensor,0,2.41986812097949,2.1646330000000003
007,shimmer3,high,high,2,right_sensor,0,2.1999232977459755,2.213565
007,shimmer3,high,high,3,left_sensor,0,2.212964584634925,2.197235
007,shimmer3,high,high,3,right_sensor,0,2.196884828735311,2.257843
007,shimmer3,high,low,1,left_sensor,0,2.1278666143221634,2.1994249999999997
007,shimmer3,high,low,1,right_sensor,0,2.2110793541978584,2.2014940000000003
007,shimmer3,high,low,2,left_sensor,0,2.241483808564272,2.205066
007,shimmer3,high,low,2,right_sensor,0,2.1533109927275524,2.212235
007,shimmer3,high,low,3,left_sensor,0,2.2931748721670155,2.26625
007,shimmer3,high,low,3,right_sensor,0,1.9795720445316214,2.259741
007,shimmer3,low,high,1,left_sensor,0,1.2302450983475395,1.237036
007,shimmer3,low,high,1,left_sensor,1,1.1960873777345387,1.165117
007,shimmer3,low,high,1,left_sensor,2,1.2812284893758892,1.238453
007,shimmer3,low,high,1,right_sensor,0,1.2048010878380282,1.1935639999999998
007,shimmer3,low,high,1,right_sensor,1,1.2567155981596603,1.227654
007,shimmer3,low,high,2,left_sensor,0,1.3693177410759605,1.363844
007,shimmer3,low,high,2,left_sensor,1,1.4933083434004886,1.46813
007,shimmer3,low,high,2,right_sensor,0,1.4285740868265526,1.4123539999999999
007,shimmer3,low,high,2,right_sensor,1,1.4475070861957564,1.469879
007,shimmer3,low,high,3,left_sensor,0,1.4260645638359302,1.389656
007,shimmer3,low,high,3,left_sensor,1,1.4854159025322915,1.460262
007,shimmer3,low,high,3,right_sensor,0,1.3649649888477309,1.4043590000000001
007,shimmer3,low,high,3,right_sensor,1,1.4293996175547463,1.452509
007,shimmer3,low,low,1,left_sensor,0,1.1558012934976718,1.13391
007,shimmer3,low,low,1,left_sensor,1,1.219241043893411,1.165566
007,shimmer3,low,low,1,right_sensor,0,1.2261921744690312,1.162647
007,shimmer3,low,low,1,right_sensor,1,1.1712911055263515,1.164624
007,shimmer3,low,low,2,left_sensor,0,1.203835078832907,1.125888
007,shimmer3,low,low,2,left_sensor,1,1.1385702058164662,1.126198
007,shimmer3,low,low,2,left_sensor,2,1.237140385301907,1.1651390000000001
007,shimmer3,low,low,2,right_sensor,0,1.1943171703664992,1.137108
007,shimmer3,low,low,2,right_sensor,1,1.2025972407020302,1.139797
007,shimmer3,low,low,3,left_sensor,0,1.30257460919423,1.233255
007,shimmer3,low,low,3,left_sensor,1,1.2627106371336232,1.213313
007,shimmer3,low,low,3,left_sensor,2,1.2897220967692633,1.210934
007,shimmer3,low,low,3,right_sensor,0,1.2814431848398438,1.243691
007,shimmer3,low,low,3,right_sensor,1,1.3221356737598908,1.199839
007,shimmer3,normal,normal,1,left_sensor,0,1.632999267440301,1.625292
007,shimmer3,normal,normal,1,left_sensor,1,1.7318866584128256,1.645267
007,shimmer3,normal,normal,1,right_sensor,0,1.6928184101218302,1.637557
007,shimmer3,normal,normal,2,left_sensor,0,1.6892998161691957,1.700143
007,shimmer3,normal,normal,2,right_sensor,0,1.68076959646742,1.661061
007,shimmer3,normal,normal,3,left_sensor,0,1.721245556301114,1.6837989999999998
007,shimmer3,normal,normal,3,right_sensor,0,1.6740838172482497,1.68529
011,shimmer2r,high,high,1,left_sensor,0,1.7593755483592666,1.9687729999999999
011,shimmer2r,high,high,1,right_sensor,0,1.8195094830073746,2.002937
011,shimmer2r,high,high,2,left_sensor,0,1.8982074455248548,1.795242
011,shimmer2r,high,high,3,left_sensor,0,1.9660492918255026,1.9847989999999998
011,shimmer2r,high,low,1,left_sensor,0,1.9098311862062785,1.887902
011,shimmer2r,high,low,2,left_sensor,0,1.9030897248745036,1.943425
011,shimmer2r,high,low,3,left_sensor,0,2.0504168993191487,1.835714
011,shimmer2r,low,high,1,left_sensor,0,1.8874612979137408,1.8253039999999998
011,shimmer2r,low,high,1,right_sensor,0,1.8487156027984697,1.859067
011,shimmer2r,low,high,2,left_sensor,0,1.8930803275698163,1.860772
011,shimmer2r,low,high,2,right_sensor,0,1.8080349553219621,1.874169
011,shimmer2r,low,high,3,left_sensor,0,1.7994510163888005,1.8397309999999998
011,shimmer2r,low,high,3,left_sensor,1,1.9322849744704196,1.819488
011,shimmer2r,low,high,3,right_sensor,0,1.777789367982759,1.804864
011,shimmer2r,low,low,1,left_sensor,0,1.532183728319411,1.41488
011,shimmer2r,low,low,1,left_sensor,1,1.461532753033394,1.369609
011,shimmer2r,low,low,1,right_sensor,0,1.5850680098642798,1.419886
011,shimmer2r,low,low,1,right_sensor,1,0.8472753726883384,1.3997890000000002
011,shimmer2r,low,low,2,left_sensor,0,1.4848416989153965,1.4715790000000002
011,shimmer2r,low,low,2,left_sensor,1,1.4793839414911834,1.398866
011,shimmer2r,low,low,2,right_sensor,0,1.5245584628552675,1.479161
011,shimmer2r,low,low,2,right_sensor,1,1.2205047744954673,1.466758
011,shimmer2r,low,low,3,left_sensor,0,1.5353923329592998,1.4261840000000001
011,shimmer2r,low,low,3,left_sensor,1,1.5247357611563315,1.413982
011,shimmer2r,low,low,3,right_sensor,0,1.532125175923975,1.390426
011,shimmer2r,low,low,3,right_sensor,1,1.5642670151810723,1.4061000000000001
011,shimmer2r,normal,normal,2,left_sensor,0,1.8414673965841184,1.752376
011,shimmer2r,normal,normal,2,right_sensor,0,1.6500172794785426,1.7806440000000001
011,shimmer2r,normal,normal,3,left_sensor,0,1.6776967557741542,1.808621
011,shimmer2r,normal,normal,3,right_sensor,0,1.9180710686173938,1.760572
011,shimmer3,high,high,1,left_sensor,0,2.1672602873272755,2.043115
011,shimmer3,high,high,1,right_sensor,0,2.079188838103955,2.033766
011,shimmer3,high,high,2,left_sensor,0,1.9595218034826118,2.026353
011,shimmer3,high,high,2,right_sensor,0,1.9956996906869784,2.033043
011,shimmer3,high,high,2,right_sensor,1,1.9466669772822998,1.672715
011,shimmer3,high,high,3,left_sensor,0,2.007983037849687,1.999746
011,shimmer3,high,high,3,right_sensor,0,1.9020464863886977,2.024576
011,shimmer3,high,high,3,right_sensor,1,1.9486526859372744,1.850581
011,shimmer3,high,low,1,left_sensor,0,1.8340885403792906,1.874758
011,shimmer3,high,low,1,right_sensor,0,1.923437319596026,1.9294229999999999
011,shimmer3,high,low,1,right_sensor,1,1.9168437212345886,1.899374
011,shimmer3,high,low,2,left_sensor,0,1.737122926759731,1.8062479999999999
011,shimmer3,high,low,2,right_sensor,0,1.8100793319854127,1.853846
011,shimmer3,high,low,2,right_sensor,1,1.8554124051894458,1.675826
011,shimmer3,high,low,3,left_sensor,0,1.785405701868342,1.871887
011,shimmer3,high,low,3,right_sensor,0,1.8693582504306874,1.878436
011,shimmer3,high,low,3,right_sensor,1,1.8632682966018974,1.888176
011,shimmer3,low,high,1,left_sensor,0,1.9097056027445753,1.7835830000000001
011,shimmer3,low,high,1,right_sensor,0,1.6885040202172374,1.802448
011,shimmer3,low,high,2,left_sensor,0,1.8624288906700468,1.824679
011,shimmer3,low,high,2,right_sensor,0,1.8303389979977864,1.861474
011,shimmer3,low,high,3,left_sensor,0,1.6775855311604673,1.781906
011,shimmer3,low,high,3,left_sensor,1,1.7191349845111483,1.742873
011,shimmer3,low,high,3,right_sensor,0,1.6004087116494712,1.785111
011,shimmer3,low,low,1,left_sensor,0,1.1942226984459117,1.222276
011,shimmer3,low,low,1,left_sensor,1,1.3098310413960041,1.279324
011,shimmer3,low,low,1,right_sensor,0,1.355027830748805,1.3136269999999999
011,shimmer3,low,low,1,right_sensor,1,1.267478170523366,1.235346
011,shimmer3,low,low,1,right_sensor,2,1.2948963331019654,1.271067
011,shimmer3,low,low,2,left_sensor,0,1.427982484534793,1.42397
011,shimmer3,low,low,2,left_sensor,1,1.4147455854710977,1.406345
011,shimmer3,low,low,2,right_sensor,0,1.4132210275058228,1.403323
011,shimmer3,low,low,2,right_sensor,1,1.4667099009935993,1.440919
011,shimmer3,low,low,3,left_sensor,0,1.3360934650897032,1.336736
011,shimmer3,low,low,3,left_sensor,1,1.3141353801408286,1.330637
011,shimmer3,low,low,3,right_sensor,0,1.4303448608186302,1.392453
011,shimmer3,low,low,3,right_sensor,1,1.3854851656669194,1.3205330000000002
011,shimmer3,normal,normal,2,left_sensor,0,1.8872459035049614,1.950974
011,shimmer3,normal,normal,2,right_sensor,0,1.8939999652857713,1.9480350000000002
011,shimmer3,normal,normal,3,left_sensor,0,1.862126993727262,1.922905
011,shimmer3,normal,normal,3,right_sensor,0,1.8895456565116757,1.911197
014,shimmer3,high,high,1,left_sensor,0,2.369252465875236,2.268659
014,shimmer3,high,high,1,right_sensor,0,2.299869907105075,2.261052
014,shimmer3,high,high,2,left_sensor,0,2.258349105018866,2.246194
014,shimmer3,high,high,2,right_sensor,0,2.2811506721746397,2.012808
014,shimmer3,high,low,2,left_sensor,0,1.8533611370190086,1.983098
014,shimmer3,high,low,3,left_sensor,0,1.154793526788636,1.961174
014,shimmer3,low,high,3,left_sensor,0,1.2939166023669513,1.271455
014,shimmer3,low,high,3,left_sensor,1,1.2213961304061958,1.197341
014,shimmer3,low,high,3,right_sensor,0,1.255536873795409,1.245615
014,shimmer3,low,high,3,right_sensor,1,1.2955621124968777,1.245918
014,shimmer3,low,low,1,left_sensor,0,1.2776417425857283,1.1877719999999998
014,shimmer3,low,low,1,left_sensor,1,1.2286832679687676,1.201056
014,shimmer3,low,low,1,left_sensor,2,1.2027834492486145,1.079208
014,shimmer3,low,low,1,right_sensor,0,1.1510966507715152,1.192388
014,shimmer3,low,low,1,right_sensor,1,1.2044576919101675,1.2141899999999999
014,shimmer3,low,low,2,left_sensor,0,1.1187835098338959,1.1384990000000001
014,shimmer3,low,low,2,right_sensor,0,1.1722001097047399,1.180108
014,shimmer3,low,low,2,right_sensor,1,1.121837934727067,1.129034
014,shimmer3,low,low,3,left_sensor,0,1.2730771568541561,1.2389400000000002
014,shimmer3,low,low,3,left_sensor,1,1.239525936680231,1.223554
014,shimmer3,low,low,3,right_sensor,0,1.1792836179711006,1.208271
014,shimmer3,low,low,3,right_sensor,1,1.2936622929074664,1.26661
014,shimmer3,low,low,3,right_sensor,2,1.2267092057845586,1.2143899999999999
014,shimmer3,normal,normal,1,left_sensor,0,1.354541973614744,1.3920109999999999
014,shimmer3,normal,normal,1,left_sensor,1,1.434704654941946,1.413681
014,shimmer3,normal,normal,1,right_sensor,0,1.496195672210296,1.40175
014,shimmer3,normal,normal,1,right_sensor,1,1.504637137288789,1.423332
014,shimmer3,normal,normal,2,left_sensor,0,1.5892331832408695,1.5561019999999999
014,shimmer3,normal,normal,2,left_sensor,1,1.555940125925257,1.5319239999999998
014,shimmer3,normal,normal,2,right_sensor,0,1.5580363006804046,1.537957
014,shimmer3,normal,normal,3,left_sensor,0,1.62859973480519,1.600737
014,shimmer3,normal,normal,3,right_sensor,0,1.604020508085605,1.5980699999999999
014,shimmer3,normal,normal,3,right_sensor,1,1.68283468256849,1.6019040000000002
006,shimmer2r,high,high,1,left_sensor,0,2.160012000048463,2.153084
006,shimmer2r,high,high,1,right_sensor,0,2.0532195557582242,2.127248
006,shimmer2r,high,high,2,left_sensor,0,2.188161864200252,2.135833
006,shimmer2r,high,high,2,right_sensor,0,2.264101262857533,2.211658
006,shimmer2r,high,high,3,left_sensor,0,2.152689301540553,2.074114
006,shimmer2r,high,high,3,right_sensor,0,2.1895104957141767,2.153068
006,shimmer2r,high,low,1,left_sensor,0,2.3753911322385366,2.018872
006,shimmer2r,high,low,1,right_sensor,0,2.204246416853729,2.232637
006,shimmer2r,high,low,2,left_sensor,0,2.415635961650205,2.078856
006,shimmer2r,high,low,2,right_sensor,0,2.267494791602879,2.145787
006,shimmer2r,high,low,3,left_sensor,0,2.2535311872377988,2.101814
006,shimmer2r,high,low,3,right_sensor,0,2.2883519172967772,2.1500909999999998
006,shimmer2r,low,high,1,left_sensor,0,1.3073388176079026,1.246817
006,shimmer2r,low,high,1,left_sensor,1,1.2205468235431565,1.180337
006,shimmer2r,low,high,1,left_sensor,2,1.2691433185179495,1.2253660000000002
006,shimmer2r,low,high,1,right_sensor,0,1.2179234164092418,1.155742
006,shimmer2r,low,high,1,right_sensor,1,1.3356799695547659,1.250899
006,shimmer2r,low,high,2,left_sensor,0,1.0990586062309948,1.11745
006,shimmer2r,low,high,2,left_sensor,1,1.0839311416283717,1.064191
006,shimmer2r,low,high,2,left_sensor,2,1.0702957633302768,1.064924
006,shimmer2r,low,high,2,right_sensor,0,1.08970113760029,1.080948
006,shimmer2r,low,high,2,right_sensor,1,1.100038702666357,1.044956
006,shimmer2r,low,high,2,right_sensor,2,1.2524466668085519,1.107281
006,shimmer2r,low,high,3,left_sensor,0,1.1546241078852957,1.105183
006,shimmer2r,low,high,3,left_sensor,1,1.1364306397217447,1.0371949999999999
006,shimmer2r,low,high,3,left_sensor,2,1.1730094153174677,1.070588
006,shimmer2r,low,high,3,right_sensor,0,1.1111940094979602,1.06975
006,shimmer2r,low,high,3,right_sensor,1,1.1025385532888654,1.051666
006,shimmer2r,low,high,3,right_sensor,2,1.0883776138957133,1.257813
006,shimmer2r,low,low,1,left_sensor,0,1.2046282187082984,1.0874599999999999
006,shimmer2r,low,low,1,left_sensor,1,1.072412798539377,0.988698
006,shimmer2r,low,low,1,left_sensor,2,1.0742891858127994,0.9564790000000001
006,shimmer2r,low,low,1,right_sensor,0,1.1219108579777475,1.0387220000000001
006,shimmer2r,low,low,1,right_sensor,1,0.989307563647006,0.9944679999999999
006,shimmer2r,low,low,2,left_sensor,0,1.0848906644219725,1.057644
006,shimmer2r,low,low,2,left_sensor,1,1.1023029665709239,1.030525
006,shimmer2r,low,low,2,right_sensor,0,1.0926033746187138,0.996293
006,shimmer2r,low,low,2,right_sensor,1,1.1550580997447488,1.048549
006,shimmer2r,low,low,3,left_sensor,0,1.3152970673721585,1.251409
006,shimmer2r,low,low,3,left_sensor,1,1.280140142920268,1.2234720000000001
006,shimmer2r,low,low,3,right_sensor,0,1.2783275479308758,1.191617
006,shimmer2r,low,low,3,right_sensor,1,1.3234159012915203,1.232715
006,shimmer2r,normal,normal,1,left_sensor,0,1.667157200233238,1.685097
006,shimmer2r,normal,normal,1,left_sensor,1,1.787424268212306,1.689019
006,shimmer2r,normal,normal,1,right_sensor,0,1.9098636402503115,1.6899279999999999
006,shimmer2r,normal,normal,1,right_sensor,1,1.60725611397774,1.6373769999999999
006,shimmer2r,normal,normal,2,left_sensor,0,1.7808467784085373,1.792295
006,shimmer2r,normal,normal,2,left_sensor,1,1.741102495262119,1.728309
006,shimmer2r,normal,normal,2,right_sensor,0,1.6386189278927736,1.7127299999999999
006,shimmer2r,normal,normal,3,left_sensor,0,1.8315620872145957,1.75208
006,shimmer2r,normal,normal,3,left_sensor,1,1.8325122443387598,1.737468
006,shimmer2r,normal,normal,3,right_sensor,0,1.7733071989132312,1.737886
006,shimmer3,high,high,1,left_sensor,0,2.0595858421043296,2.188101
006,shimmer3,high,high,1,right_sensor,0,2.248407894139156,2.184851
006,shimmer3,high,high,2,left_sensor,0,2.0218765522923667,2.120339
006,shimmer3,high,high,2,right_sensor,0,2.0526683425618213,2.098698
006,shimmer3,high,high,3,right_sensor,0,2.0316184786208487,2.05945
006,shimmer3,high,low,1,left_sensor,0,2.0446082987598793,2.174856
006,shimmer3,high,low,1,right_sensor,0,2.076163394052112,2.183709
006,shimmer3,high,low,2,left_sensor,0,2.16760033337866,2.1958770000000003
006,shimmer3,high,low,2,right_sensor,0,2.106824963442497,2.1866380000000003
006,shimmer3,high,low,3,left_sensor,0,2.136727928367369,2.277552
006,shimmer3,low,high,1,left_sensor,0,1.3446412155412102,1.378443
006,shimmer3,low,high,1,left_sensor,1,1.3702540410415076,1.3622919999999998
006,shimmer3,low,high,1,right_sensor,0,1.396269575853016,1.3697730000000001
006,shimmer3,low,high,1,right_sensor,1,1.363794434805901,1.3797139999999999
006,shimmer3,low,high,2,left_sensor,0,1.370398324733149,1.378078
006,shimmer3,low,high,2,left_sensor,1,1.2837868825846928,1.362281
006,shimmer3,low,high,2,right_sensor,0,1.3542402786174512,1.336052
006,shimmer3,low,high,2,right_sensor,1,1.3376384337156568,1.346792
006,shimmer3,low,high,3,left_sensor,0,1.3259773243496815,1.387865
006,shimmer3,low,high,3,left_sensor,1,1.3035642317656362,1.369258
006,shimmer3,low,high,3,left_sensor,2,1.3298877885762792,1.363342
006,shimmer3,low,high,3,right_sensor,0,1.4253540176435509,1.396131
006,shimmer3,low,high,3,right_sensor,1,1.3348301898137298,1.3567779999999998
006,shimmer3,low,low,1,left_sensor,0,1.0825612185355322,1.057682
006,shimmer3,low,low,1,left_sensor,1,1.0513022988979441,1.072408
006,shimmer3,low,low,1,left_sensor,2,1.033027274981853,1.046866
006,shimmer3,low,low,1,right_sensor,0,1.0492195111655231,1.077274
