,,,,,,s_id,predicted,reference
007,shimmer2r,normal,normal,1,right_sensor,0,1.673102183718574,1.590738
007,shimmer2r,normal,normal,1,right_sensor,1,1.6932079923702767,1.6468530000000001
007,shimmer2r,normal,normal,2,left_sensor,0,1.6253429521157619,1.6157130000000002
007,shimmer2r,normal,normal,2,left_sensor,1,1.6277119791888361,1.601741
007,shimmer2r,normal,normal,2,right_sensor,0,1.7324842832194203,1.620764
007,shimmer2r,normal,normal,2,right_sensor,1,1.5585406203518792,1.608949
007,shimmer2r,normal,normal,3,left_sensor,0,1.5376724983552994,1.533144
007,shimmer2r,normal,normal,3,left_sensor,1,1.5252279809329383,1.5361609999999999
007,shimmer2r,normal,normal,3,right_sensor,0,1.4480480418433253,1.5421340000000001
007,shimmer2r,normal,normal,3,right_sensor,1,1.5931966557780828,1.5257720000000001
007,shimmer3,high,high,1,left_sensor,0,2.2175601217437615,2.261379
007,shimmer3,high,high,1,right_sensor,0,2.1545432995896032,2.221891
007,shimmer3,high,high,2,left_sensor,0,2.141364294821245,2.1646330000000003
007,shimmer3,high,high,2,right_sensor,0,2.1600217961371784,2.213565
007,shimmer3,high,high,3,left_sensor,0,2.0989306611849603,2.197235
007,shimmer3,high,high,3,right_sensor,0,2.1160023006255706,2.257843
007,shimmer3,high,low,1,left_sensor,0,2.1159722440599764,2.1994249999999997
007,shimmer3,high,low,1,right_sensor,0,2.16353944745913,2.2014940000000003
007,shimmer3,high,low,2,left_sensor,0,2.2097572570870674,2.205066
007,shimmer3,high,low,2,right_sensor,0,2.104113435346458,2.212235
007,shimmer3,high,low,3,left_sensor,0,2.2078877124939114,2.26625
007,shimmer3,high,low,3,right_sensor,0,2.114588428134754,2.259741
007,shimmer3,low,high,1,left_sensor,0,1.2058514360675476,1.237036
007,shimmer3,low,high,1,left_sensor,1,1.1625990203904613,1.165117
007,shimmer3,low,high,1,left_sensor,2,1.2404798168519913,1.238453
007,shimmer3,low,high,1,right_sensor,0,1.1663858208902433,1.1935639999999998
007,shimmer3,low,high,1,right_sensor,1,1.2270799882583532,1.227654
007,shimmer3,low,high,2,left_sensor,0,1.332244372227593,1.363844
007,shimmer3,low,high,2,left_sensor,1,1.4484707413244768,1.46813
007,shimmer3,low,high,2,right_sensor,0,1.3896614000051652,1.4123539999999999
007,shimmer3,low,high,2,right_sensor,1,1.3966124700858293,1.469879
007,shimmer3,low,high,3,left_sensor,0,1.3862688841673112,1.389656
007,shimmer3,low,high,3,left_sensor,1,1.461212888414624,1.460262
007,shimmer3,low,high,3,right_sensor,0,1.3424838138425044,1.4043590000000001
007,shimmer3,low,high,3,right_sensor,1,1.3878794439206281,1.452509
007,shimmer3,low,low,1,left_sensor,0,1.1151924218233566,1.13391
007,shimmer3,low,low,1,left_sensor,1,1.1409926181170955,1.165566
007,shimmer3,low,low,1,right_sensor,0,1.1223007669420753,1.162647
007,shimmer3,low,low,1,right_sensor,1,1.108688562426145,1.164624
007,shimmer3,low,low,2,left_sensor,0,1.129173579402213,1.125888
007,shimmer3,low,low,2,left_sensor,1,1.0812936361617647,1.126198
007,shimmer3,low,low,2,left_sensor,2,1.1506613029759343,1.1651390000000001
007,shimmer3,low,low,2,right_sensor,0,1.1138367783119671,1.137108
007,shimmer3,low,low,2,right_sensor,1,1.1203823199310414,1.139797
007,shimmer3,low,low,3,left_sensor,0,1.2216823115289202,1.233255
007,shimmer3,low,low,3,left_sensor,1,1.2216878728010643,1.213313
007,shimmer3,low,low,3,left_sensor,2,1.1993719524608781,1.210934
007,shimmer3,low,low,3,right_sensor,0,1.2018474946184317,1.243691
007,shimmer3,low,low,3,right_sensor,1,1.212546238544799,1.199839
007,shimmer3,normal,normal,1,left_sensor,0,1.5653158024881118,1.625292
007,shimmer3,normal,normal,1,left_sensor,1,1.6192078935516274,1.645267
007,shimmer3,normal,normal,1,right_sensor,0,1.5891663118112138,1.637557
007,shimmer3,normal,normal,2,left_sensor,0,1.6275058642960605,1.700143
007,shimmer3,normal,normal,2,right_sensor,0,1.6038701755014027,1.661061
007,shimmer3,normal,normal,3,left_sensor,0,1.6557210181049802,1.6837989999999998
007,shimmer3,normal,normal,3,right_sensor,0,1.6171941906096987,1.68529
011,shimmer2r,high,high,1,left_sensor,0,1.7269720492538634,1.9687729999999999
011,shimmer2r,high,high,1,right_sensor,0,1.7505076182593844,2.002937
011,shimmer2r,high,high,2,left_sensor,0,1.8663948848721437,1.795242
011,shimmer2r,high,high,3,left_sensor,0,1.8376998324342548,1.9847989999999998
011,shimmer2r,high,low,1,left_sensor,0,1.9064524558553047,1.887902
011,shimmer2r,high,low,2,left_sensor,0,1.874241135688626,1.943425
011,shimmer2r,high,low,3,left_sensor,0,1.977664191995871,1.835714
011,shimmer2r,low,high,1,left_sensor,0,1.8629236016112234,1.8253039999999998
011,shimmer2r,low,high,1,right_sensor,0,1.9972117913961323,1.859067
011,shimmer2r,low,high,2,left_sensor,0,1.9625341161401986,1.860772
011,shimmer2r,low,high,2,right_sensor,0,1.7947391321408097,1.874169
011,shimmer2r,low,high,3,left_sensor,0,1.7386082121638935,1.8397309999999998
011,shimmer2r,low,high,3,left_sensor,1,1.9045962529557336,1.819488
011,shimmer2r,low,high,3,right_sensor,0,1.8412110442974825,1.804864
011,shimmer2r,low,low,1,left_sensor,0,1.4493161110563841,1.41488
011,shimmer2r,low,low,1,left_sensor,1,1.4158171769445023,1.369609
011,shimmer2r,low,low,1,right_sensor,0,1.4861934887490895,1.419886
011,shimmer2r,low,low,1,right_sensor,1,1.4254552331141512,1.3997890000000002
011,shimmer2r,low,low,2,left_sensor,0,1.4388292708320891,1.4715790000000002
011,shimmer2r,low,low,2,left_sensor,1,1.4153299180076622,1.398866
011,shimmer2r,low,low,2,right_sensor,0,1.4762551575723653,1.479161
011,shimmer2r,low,low,2,right_sensor,1,1.5666401974046376,1.466758
011,shimmer2r,low,low,3,left_sensor,0,1.4915771274585818,1.4261840000000001
011,shimmer2r,low,low,3,left_sensor,1,1.471054114552895,1.413982
011,shimmer2r,low,low,3,right_sensor,0,1.4519796450660971,1.390426
011,shimmer2r,low,low,3,right_sensor,1,1.5124759700540726,1.4061000000000001
011,shimmer2r,normal,normal,2,left_sensor,0,1.8428266889406049,1.752376
011,shimmer2r,normal,normal,2,right_sensor,0,1.7967862392105385,1.7806440000000001
011,shimmer2r,normal,normal,3,left_sensor,0,1.7550973616746854,1.808621
011,shimmer2r,normal,normal,3,right_sensor,0,1.8605194010150419,1.760572
011,shimmer3,high,high,1,left_sensor,0,1.942761580350525,2.043115
011,shimmer3,high,high,1,right_sensor,0,1.915421607952717,2.033766
011,shimmer3,high,high,2,left_sensor,0,1.9620464889120408,2.026353
011,shimmer3,high,high,2,right_sensor,0,1.9450863270647556,2.033043
011,shimmer3,high,high,2,right_sensor,1,1.9389405657016603,1.672715
011,shimmer3,high,high,3,left_sensor,0,1.8652839429163688,1.999746
011,shimmer3,high,high,3,right_sensor,0,1.875181386977728,2.024576
011,shimmer3,high,high,3,right_sensor,1,1.9046048871484402,1.850581
011,shimmer3,high,low,1,left_sensor,0,1.7966436761542213,1.874758
011,shimmer3,high,low,1,right_sensor,0,1.8815774347498324,1.9294229999999999
011,shimmer3,high,low,1,right_sensor,1,1.8192797058923265,1.899374
011,shimmer3,high,low,2,left_sensor,0,1.6692611677222922,1.8062479999999999
011,shimmer3,high,low,2,right_sensor,0,1.7741393745939988,1.853846
011,shimmer3,high,low,2,right_sensor,1,1.7818178728779859,1.675826
011,shimmer3,high,low,3,left_sensor,0,1.7033628302472297,1.871887
011,shimmer3,high,low,3,right_sensor,0,1.8089038315542811,1.878436
011,shimmer3,high,low,3,right_sensor,1,1.8192025546799786,1.888176
011,shimmer3,low,high,1,left_sensor,0,1.6784341940093115,1.7835830000000001
011,shimmer3,low,high,1,right_sensor,0,1.7922551430502411,1.802448
011,shimmer3,low,high,2,left_sensor,0,1.7604611355836104,1.824679
011,shimmer3,low,high,2,right_sensor,0,1.8207227869013787,1.861474
011,shimmer3,low,high,3,left_sensor,0,1.6330749697165725,1.781906
011,shimmer3,low,high,3,left_sensor,1,1.6923175403189363,1.742873
011,shimmer3,low,high,3,right_sensor,0,1.6878617186497853,1.785111
011,shimmer3,low,low,1,left_sensor,0,1.1445052805411562,1.222276
011,shimmer3,low,low,1,left_sensor,1,1.2687261466198099,1.279324
011,shimmer3,low,low,1,right_sensor,0,1.2982029705854616,1.3136269999999999
011,shimmer3,low,low,1,right_sensor,1,1.2316857856354735,1.235346
011,shimmer3,low,low,1,right_sensor,2,1.2166935746714849,1.271067
011,shimmer3,low,low,2,left_sensor,0,1.3440064965171812,1.42397
011,shimmer3,low,low,2,left_sensor,1,1.3582060412180899,1.406345
011,shimmer3,low,low,2,right_sensor,0,1.3807541958005067,1.403323
011,shimmer3,low,low,2,right_sensor,1,1.3986946753760863,1.440919
011,shimmer3,low,low,3,left_sensor,0,1.278875775175416,1.336736
011,shimmer3,low,low,3,left_sensor,1,1.2543947318045023,1.330637
011,shimmer3,low,low,3,right_sensor,0,1.3677980609804579,1.392453
011,shimmer3,low,low,3,right_sensor,1,1.2751729297320604,1.3205330000000002
011,shimmer3,normal,normal,2,left_sensor,0,1.8436283987716542,1.950974
011,shimmer3,normal,normal,2,right_sensor,0,1.846364119846413,1.9480350000000002
011,shimmer3,normal,normal,3,left_sensor,0,1.8217390638889939,1.922905
011,shimmer3,normal,normal,3,right_sensor,0,1.843692812840727,1.911197
014,shimmer3,high,high,1,left_sensor,0,2.28901561380367,2.268659
014,shimmer3,high,high,1,right_sensor,0,2.1230707726888416,2.261052
014,shimmer3,high,high,2,left_sensor,0,2.180261326089637,2.246194
014,shimmer3,high,high,2,right_sensor,0,2.133184937488149,2.012808
014,shimmer3,high,low,2,left_sensor,0,1.1865616456618933,1.983098
014,shimmer3,high,low,3,left_sensor,0,1.0669311959240928,1.961174
014,shimmer3,low,high,3,left_sensor,0,1.2551355899617611,1.271455
014,shimmer3,low,high,3,left_sensor,1,1.1822021921241739,1.197341
014,shimmer3,low,high,3,right_sensor,0,1.2158168148182469,1.245615
014,shimmer3,low,high,3,right_sensor,1,1.237254882911083,1.245918
014,shimmer3,low,low,1,left_sensor,0,1.2352256960695698,1.1877719999999998
014,shimmer3,low,low,1,left_sensor,1,1.1877899406730454,1.201056
014,shimmer3,low,low,1,left_sensor,2,1.1802576042600494,1.079208
014,shimmer3,low,low,1,right_sensor,0,1.1235466241343603,1.192388
014,shimmer3,low,low,1,right_sensor,1,1.1590746314157976,1.2141899999999999
014,shimmer3,low,low,2,left_sensor,0,1.1168433334042105,1.1384990000000001
014,shimmer3,low,low,2,right_sensor,0,1.134208945562621,1.180108
014,shimmer3,low,low,2,right_sensor,1,1.0904146520749094,1.129034
014,shimmer3,low,low,3,left_sensor,0,1.2062414283620926,1.2389400000000002
014,shimmer3,low,low,3,left_sensor,1,1.1816184668474985,1.223554
014,shimmer3,low,low,3,right_sensor,0,1.1573366199788375,1.208271
014,shimmer3,low,low,3,right_sensor,1,1.2202740851529899,1.26661
014,shimmer3,low,low,3,right_sensor,2,1.1892116566890867,1.2143899999999999
014,shimmer3,normal,normal,1,left_sensor,0,1.3189194017755397,1.3920109999999999
014,shimmer3,normal,normal,1,left_sensor,1,1.3988598110887154,1.413681
014,shimmer3,normal,normal,1,right_sensor,0,1.4000937876325075,1.40175
014,shimmer3,normal,normal,1,right_sensor,1,1.4061019034422826,1.423332
014,shimmer3,normal,normal,2,left_sensor,0,1.5261797115462978,1.5561019999999999
014,shimmer3,normal,normal,2,left_sensor,1,1.4951210793257184,1.5319239999999998
014,shimmer3,normal,normal,2,right_sensor,0,1.4851755981354635,1.537957
014,shimmer3,normal,normal,3,left_sensor,0,1.5437585894466477,1.600737
014,shimmer3,normal,normal,3,right_sensor,0,1.5181107570442893,1.5980699999999999
014,shimmer3,normal,normal,3,right_sensor,1,1.5805501540579299,1.6019040000000002
006,shimmer2r,high,high,1,left_sensor,0,2.1315282481780393,2.153084
006,shimmer2r,high,high,1,right_sensor,0,2.0108917517702762,2.127248
006,shimmer2r,high,high,2,left_sensor,0,2.163757573015541,2.135833
006,shimmer2r,high,high,2,right_sensor,0,2.226203713522441,2.211658
006,shimmer2r,high,high,3,left_sensor,0,2.096965751344336,2.074114
006,shimmer2r,high,high,3,right_sensor,0,2.141203430836416,2.153068
006,shimmer2r,high,low,1,left_sensor,0,2.353962214945673,2.018872
006,shimmer2r,high,low,1,right_sensor,0,2.242687928399919,2.232637
006,shimmer2r,high,low,2,left_sensor,0,2.40206362879904,2.078856
006,shimmer2r,high,low,2,right_sensor,0,2.2209413085146466,2.145787
006,shimmer2r,high,low,3,left_sensor,0,2.1882454672042986,2.101814
006,shimmer2r,high,low,3,right_sensor,0,1.2221221487728962,2.1500909999999998
006,shimmer2r,low,high,1,left_sensor,0,1.2876750476167431,1.246817
006,shimmer2r,low,high,1,left_sensor,1,1.1901555879756351,1.180337
006,shimmer2r,low,high,1,left_sensor,2,1.2291263152246021,1.2253660000000002
006,shimmer2r,low,high,1,right_sensor,0,1.1772210359160802,1.155742
006,shimmer2r,low,high,1,right_sensor,1,1.2937143756586098,1.250899
006,shimmer2r,low,high,2,left_sensor,0,1.0647669439222989,1.11745
006,shimmer2r,low,high,2,left_sensor,1,1.0504100208646543,1.064191
006,shimmer2r,low,high,2,left_sensor,2,1.052724825736655,1.064924
006,shimmer2r,low,high,2,right_sensor,0,1.0531360242006986,1.080948
006,shimmer2r,low,high,2,right_sensor,1,1.0752208627325153,1.044956
006,shimmer2r,low,high,2,right_sensor,2,1.1856502923384262,1.107281
006,shimmer2r,low,high,3,left_sensor,0,1.1139113032085408,1.105183
006,shimmer2r,low,high,3,left_sensor,1,1.107114463855789,1.0371949999999999
006,shimmer2r,low,high,3,left_sensor,2,1.129445656948089,1.070588
006,shimmer2r,low,high,3,right_sensor,0,1.0789417387433504,1.06975
006,shimmer2r,low,high,3,right_sensor,1,1.051011433469027,1.051666
006,shimmer2r,low,high,3,right_sensor,2,1.0541961505679855,1.257813
006,shimmer2r,low,low,1,left_sensor,0,1.1287186075068905,1.0874599999999999
006,shimmer2r,low,low,1,left_sensor,1,1.0289646960272816,0.988698
006,shimmer2r,low,low,1,left_sensor,2,1.0001257153721148,0.9564790000000001
006,shimmer2r,low,low,1,right_sensor,0,1.0936958220408584,1.0387220000000001
006,shimmer2r,low,low,1,right_sensor,1,0.731016611394768,0.9944679999999999
006,shimmer2r,low,low,2,left_sensor,0,1.0727134823740236,1.057644
006,shimmer2r,low,low,2,left_sensor,1,1.0417451170275405,1.030525
006,shimmer2r,low,low,2,right_sensor,0,1.0321881369608534,0.996293
006,shimmer2r,low,low,2,right_sensor,1,1.115480197017204,1.048549
006,shimmer2r,low,low,3,left_sensor,0,0.9196256408646211,1.251409
006,shimmer2r,low,low,3,left_sensor,1,1.1742461211133846,1.2234720000000001
006,shimmer2r,low,low,3,right_sensor,0,1.2263705617966547,1.191617
006,shimmer2r,low,low,3,right_sensor,1,1.2915971585651502,1.232715
006,shimmer2r,normal,normal,1,left_sensor,0,1.6248918925826872,1.685097
006,shimmer2r,normal,normal,1,left_sensor,1,1.7282853259404252,1.689019
006,shimmer2r,normal,normal,1,right_sensor,0,1.825531388361758,1.6899279999999999
006,shimmer2r,normal,normal,1,right_sensor,1,1.5763517743001183,1.6373769999999999
006,shimmer2r,normal,normal,2,left_sensor,0,1.7378814525013353,1.792295
006,shimmer2r,normal,normal,2,left_sensor,1,1.6824425970159778,1.728309
006,shimmer2r,normal,normal,2,right_sensor,0,1.6017337961304465,1.7127299999999999
006,shimmer2r,normal,normal,3,left_sensor,0,1.7887939008640625,1.75208
006,shimmer2r,normal,normal,3,left_sensor,1,1.7793163832583505,1.737468
006,shimmer2r,normal,normal,3,right_sensor,0,1.7340137914148934,1.737886
006,shimmer3,high,high,1,left_sensor,0,1.9819465597193096,2.188101
006,shimmer3,high,high,1,right_sensor,0,2.174913047990878,2.184851
006,shimmer3,high,high,2,left_sensor,0,1.9654140403394715,2.120339
006,shimmer3,high,high,2,right_sensor,0,1.991946912789375,2.098698
006,shimmer3,high,high,3,right_sensor,0,1.9775070046903436,2.05945
006,shimmer3,high,low,1,left_sensor,0,1.979635447013775,2.174856
006,shimmer3,high,low,1,right_sensor,0,2.06195753635711,2.183709
006,shimmer3,high,low,2,left_sensor,0,2.094805091751514,2.1958770000000003
006,shimmer3,high,low,2,right_sensor,0,2.1258224377412294,2.1866380000000003
006,shimmer3,high,low,3,left_sensor,0,2.042616213208253,2.277552
006,shimmer3,low,high,1,left_sensor,0,1.2949382232167201,1.378443
006,shimmer3,low,high,1,left_sensor,1,1.3218357176665232,1.3622919999999998
006,shimmer3,low,high,1,right_sensor,0,1.3639481779978961,1.3697730000000001
006,shimmer3,low,high,1,right_sensor,1,1.320712727709798,1.3797139999999999
006,shimmer3,low,high,2,left_sensor,0,1.3221754678262907,1.378078
006,shimmer3,low,high,2,left_sensor,1,1.2379018766012497,1.362281
006,shimmer3,low,high,2,right_sensor,0,1.322596944758674,1.336052
006,shimmer3,low,high,2,right_sensor,1,1.3019504271844042,1.346792
006,shimmer3,low,high,3,left_sensor,0,1.2777222441351568,1.387865
006,shimmer3,low,high,3,left_sensor,1,1.2593290319920418,1.369258
006,shimmer3,low,high,3,left_sensor,2,1.279464515046234,1.363342
006,shimmer3,low,high,3,right_sensor,0,1.3838650953970197,1.396131
006,shimmer3,low,high,3,right_sensor,1,1.3049574719535808,1.3567779999999998
006,shimmer3,low,low,1,left_sensor,0,1.0250656942109853,1.057682
006,shimmer3,low,low,1,left_sensor,1,0.9968906834416917,1.072408
006,shimmer3,low,low,1,left_sensor,2,0.9659227603806466,1.046866
006,shimmer3,low,low,1,right_sensor,0,1.0169321857636495,1.077274
