,,,,,,s_id,predicted,reference
007,shimmer2r,high,low,2,right_sensor,0,2.1787346410904425,2.225625
007,shimmer2r,high,low,3,left_sensor,0,2.268827628131271,2.278699
007,shimmer2r,high,low,3,right_sensor,0,2.34307206400924,2.258478
007,shimmer2r,low,high,1,left_sensor,0,1.4384057652871305,1.381714
007,shimmer2r,low,high,1,left_sensor,1,1.490810860667966,1.478321
007,shimmer2r,low,high,1,right_sensor,0,1.4085145825868408,1.4589619999999999
007,shimmer2r,low,high,1,right_sensor,1,1.564782199330064,1.477501
007,shimmer2r,low,high,2,left_sensor,0,1.448290860530716,1.402205
007,shimmer2r,low,high,2,left_sensor,1,1.4195677680676468,1.420613
007,shimmer2r,low,high,2,left_sensor,2,1.4277095831032025,1.438107
007,shimmer2r,low,high,2,right_sensor,0,1.4398898905234228,1.439837
007,shimmer2r,low,high,2,right_sensor,1,1.3961670541337077,1.429177
007,shimmer2r,low,high,3,left_sensor,0,1.602868875480439,1.52364
007,shimmer2r,low,high,3,left_sensor,1,1.6392105578086371,1.584017
007,shimmer2r,low,high,3,right_sensor,0,1.5644488000969887,1.555254
007,shimmer2r,low,low,1,left_sensor,0,1.3031537747287512,1.271189
007,shimmer2r,low,low,1,right_sensor,0,1.3776849831295226,1.270154
007,shimmer2r,low,low,1,right_sensor,1,1.352935354431798,1.2580580000000001
007,shimmer2r,low,low,2,left_sensor,0,1.3078247246181975,1.262991
007,shimmer2r,low,low,2,left_sensor,1,1.2651855312036189,1.276913
007,shimmer2r,low,low,2,right_sensor,0,1.2753255626041586,1.238526
007,shimmer2r,low,low,2,right_sensor,1,1.3359038447937621,1.245423
007,shimmer2r,low,low,2,right_sensor,2,1.2773124494494554,1.314754
007,shimmer2r,low,low,3,left_sensor,0,1.317908677098259,1.3290700000000002
007,shimmer2r,low,low,3,left_sensor,1,1.4610977167557577,1.410749
007,shimmer2r,low,low,3,right_sensor,0,1.4699032291120984,1.356853
007,shimmer2r,low,low,3,right_sensor,1,1.425276363839324,1.387951
007,shimmer2r,normal,normal,1,left_sensor,0,1.6157928084866473,1.599149
007,shimmer2r,normal,normal,1,left_sensor,1,1.6415055886953271,1.619694
007,shimmer2r,normal,normal,1,right_sensor,0,1.6901431478178675,1.590738
007,shimmer2r,normal,normal,1,right_sensor,1,1.7035071610461456,1.6468530000000001
007,shimmer2r,normal,normal,2,left_sensor,0,1.618298308951448,1.6157130000000002
007,shimmer2r,normal,normal,2,left_sensor,1,1.6573095699868174,1.601741
007,shimmer2r,normal,normal,2,right_sensor,0,1.7511023551068203,1.620764
007,shimmer2r,normal,normal,2,right_sensor,1,1.561913554107761,1.608949
007,shimmer2r,normal,normal,3,left_sensor,0,1.5491778699726562,1.533144
007,shimmer2r,normal,normal,3,left_sensor,1,1.5726190501555053,1.5361609999999999
007,shimmer2r,normal,normal,3,right_sensor,0,1.4805449212575832,1.5421340000000001
007,shimmer2r,normal,normal,3,right_sensor,1,1.6129829580793853,1.5257720000000001
007,shimmer3,high,high,1,left_sensor,0,2.2411050841833378,2.261379
007,shimmer3,high,high,1,right_sensor,0,2.1705541325256283,2.221891
007,shimmer3,high,high,2,left_sensor,0,2.1538906487159903,2.1646330000000003
007,shimmer3,high,high,2,right_sensor,0,2.2033684702234817,2.213565
007,shimmer3,high,high,3,left_sensor,0,2.117521325711918,2.197235
007,shimmer3,high,high,3,right_sensor,0,2.17112658198978,2.257843
007,shimmer3,high,low,1,left_sensor,0,2.114870432289438,2.1994249999999997
007,shimmer3,high,low,1,right_sensor,0,2.1910293038143,2.2014940000000003
007,shimmer3,high,low,2,left_sensor,0,2.2350330818271966,2.205066
007,shimmer3,high,low,2,right_sensor,0,2.1339695956894262,2.212235
007,shimmer3,high,low,3,left_sensor,0,2.2389442826383124,2.26625
007,shimmer3,high,low,3,right_sensor,0,2.1490396939262753,2.259741
007,shimmer3,low,high,1,left_sensor,0,1.218833895777397,1.237036
007,shimmer3,low,high,1,left_sensor,1,1.170550210007999,1.165117
007,shimmer3,low,high,1,left_sensor,2,1.2471612977976363,1.238453
007,shimmer3,low,high,1,right_sensor,0,1.175918463775525,1.1935639999999998
007,shimmer3,low,high,1,right_sensor,1,1.2311051589672874,1.227654
007,shimmer3,low,high,2,left_sensor,0,1.3421548904908882,1.363844
007,shimmer3,low,high,2,left_sensor,1,1.4567487331258813,1.46813
007,shimmer3,low,high,2,right_sensor,0,1.4004551087584045,1.4123539999999999
007,shimmer3,low,high,2,right_sensor,1,1.41514417150209,1.469879
007,shimmer3,low,high,3,left_sensor,0,1.3935057816336116,1.389656
007,shimmer3,low,high,3,left_sensor,1,1.4750078076160291,1.460262
007,shimmer3,low,high,3,right_sensor,0,1.3271301597187168,1.4043590000000001
007,shimmer3,low,high,3,right_sensor,1,1.415764535706766,1.452509
007,shimmer3,low,low,1,left_sensor,0,1.127988559586197,1.13391
007,shimmer3,low,low,1,left_sensor,1,1.156567971729544,1.165566
007,shimmer3,low,low,1,right_sensor,0,1.1439532999825366,1.162647
007,shimmer3,low,low,1,right_sensor,1,1.133767358829921,1.164624
007,shimmer3,low,low,2,left_sensor,0,1.1482574748638374,1.125888
007,shimmer3,low,low,2,left_sensor,1,1.098050250923663,1.126198
007,shimmer3,low,low,2,left_sensor,2,1.17338118282073,1.1651390000000001
007,shimmer3,low,low,2,right_sensor,0,1.1334987870806361,1.137108
007,shimmer3,low,low,2,right_sensor,1,1.128453801078719,1.139797
007,shimmer3,low,low,3,left_sensor,0,1.2452740719461843,1.233255
007,shimmer3,low,low,3,left_sensor,1,1.2302468338210286,1.213313
007,shimmer3,low,low,3,left_sensor,2,1.2249641402570974,1.210934
007,shimmer3,low,low,3,right_sensor,0,1.2175995564488156,1.243691
007,shimmer3,low,low,3,right_sensor,1,1.2489475557526037,1.199839
007,shimmer3,normal,normal,1,left_sensor,0,1.5972668585212828,1.625292
007,shimmer3,normal,normal,1,left_sensor,1,1.65193436082358,1.645267
007,shimmer3,normal,normal,1,right_sensor,0,1.6112876320936107,1.637557
007,shimmer3,normal,normal,2,left_sensor,0,1.6526553870576697,1.700143
007,shimmer3,normal,normal,2,right_sensor,0,1.6319498991154335,1.661061
007,shimmer3,normal,normal,3,left_sensor,0,1.6798610758626595,1.6837989999999998
007,shimmer3,normal,normal,3,right_sensor,0,1.6337901478828778,1.68529
011,shimmer2r,high,high,1,left_sensor,0,1.7632198030630315,1.9687729999999999
011,shimmer2r,high,high,1,right_sensor,0,1.8178138911509563,2.002937
011,shimmer2r,high,high,2,left_sensor,0,1.8739828625748265,1.795242
011,shimmer2r,high,high,3,left_sensor,0,1.871056717649365,1.9847989999999998
011,shimmer2r,high,low,1,left_sensor,0,1.9122081472651256,1.887902
011,shimmer2r,high,low,2,left_sensor,0,1.8632874235275683,1.943425
011,shimmer2r,high,low,3,left_sensor,0,1.996653137455487,1.835714
011,shimmer2r,low,high,1,left_sensor,0,1.8734220140675362,1.8253039999999998
011,shimmer2r,low,high,1,right_sensor,0,2.0462598611100717,1.859067
011,shimmer2r,low,high,2,left_sensor,0,1.983625664287472,1.860772
011,shimmer2r,low,high,2,right_sensor,0,1.7931790485812766,1.874169
011,shimmer2r,low,high,3,left_sensor,0,1.7118617867683423,1.8397309999999998
011,shimmer2r,low,high,3,left_sensor,1,1.9035700379149916,1.819488
011,shimmer2r,low,high,3,right_sensor,0,1.8506219148199934,1.804864
011,shimmer2r,low,low,1,left_sensor,0,1.474597689036344,1.41488
011,shimmer2r,low,low,1,left_sensor,1,1.4284108871177557,1.369609
011,shimmer2r,low,low,1,right_sensor,0,1.5252286421172467,1.419886
011,shimmer2r,low,low,1,right_sensor,1,1.4725029464775776,1.3997890000000002
011,shimmer2r,low,low,2,left_sensor,0,1.4712074503224304,1.4715790000000002
011,shimmer2r,low,low,2,left_sensor,1,1.4423070916049567,1.398866
011,shimmer2r,low,low,2,right_sensor,0,1.500864704832101,1.479161
011,shimmer2r,low,low,2,right_sensor,1,1.5661436422548767,1.466758
011,shimmer2r,low,low,3,left_sensor,0,1.5043828653890967,1.4261840000000001
011,shimmer2r,low,low,3,left_sensor,1,1.4867803346750936,1.413982
011,shimmer2r,low,low,3,right_sensor,0,1.4902421153817762,1.390426
011,shimmer2r,low,low,3,right_sensor,1,1.5086255466494627,1.4061000000000001
011,shimmer2r,normal,normal,2,left_sensor,0,1.845641060046404,1.752376
011,shimmer2r,normal,normal,2,right_sensor,0,1.8316914685406325,1.7806440000000001
011,shimmer2r,normal,normal,3,left_sensor,0,1.7949753669246054,1.808621
011,shimmer2r,normal,normal,3,right_sensor,0,1.8693562037818876,1.760572
011,shimmer3,high,high,1,left_sensor,0,1.9702240822356143,2.043115
011,shimmer3,high,high,1,right_sensor,0,1.9372254533206006,2.033766
011,shimmer3,high,high,2,left_sensor,0,1.9489559260211764,2.026353
011,shimmer3,high,high,2,right_sensor,0,1.936472243241797,2.033043
011,shimmer3,high,high,2,right_sensor,1,1.9501839652673363,1.672715
011,shimmer3,high,high,3,left_sensor,0,1.8787037229353654,1.999746
011,shimmer3,high,high,3,right_sensor,0,1.8770838550904687,2.024576
011,shimmer3,high,high,3,right_sensor,1,1.9187037007931256,1.850581
011,shimmer3,high,low,1,left_sensor,0,1.8219957654813372,1.874758
011,shimmer3,high,low,1,right_sensor,0,1.892050689774528,1.9294229999999999
011,shimmer3,high,low,1,right_sensor,1,1.83462032314714,1.899374
011,shimmer3,high,low,2,left_sensor,0,1.6897987168288995,1.8062479999999999
011,shimmer3,high,low,2,right_sensor,0,1.7925153130955176,1.853846
011,shimmer3,high,low,2,right_sensor,1,1.794390214433224,1.675826
011,shimmer3,high,low,3,left_sensor,0,1.7509530993251472,1.871887
011,shimmer3,high,low,3,right_sensor,0,1.8363600676091127,1.878436
011,shimmer3,high,low,3,right_sensor,1,1.8222903482630282,1.888176
011,shimmer3,low,high,1,left_sensor,0,1.6912288261837003,1.7835830000000001
011,shimmer3,low,high,1,right_sensor,0,1.7885886458314153,1.802448
011,shimmer3,low,high,2,left_sensor,0,1.7741636748064546,1.824679
011,shimmer3,low,high,2,right_sensor,0,1.8356273711909694,1.861474
011,shimmer3,low,high,3,left_sensor,0,1.6474444282682605,1.781906
011,shimmer3,low,high,3,left_sensor,1,1.7175577922635394,1.742873
011,shimmer3,low,high,3,right_sensor,0,1.7038326733094757,1.785111
011,shimmer3,low,low,1,left_sensor,0,1.1581231625162984,1.222276
011,shimmer3,low,low,1,left_sensor,1,1.2650880949731333,1.279324
011,shimmer3,low,low,1,right_sensor,0,1.3242976278699676,1.3136269999999999
011,shimmer3,low,low,1,right_sensor,1,1.24231225857203,1.235346
011,shimmer3,low,low,1,right_sensor,2,1.2261017801863905,1.271067
011,shimmer3,low,low,2,left_sensor,0,1.3695052994241084,1.42397
011,shimmer3,low,low,2,left_sensor,1,1.3776376905662142,1.406345
011,shimmer3,low,low,2,right_sensor,0,1.3910624274917596,1.403323
011,shimmer3,low,low,2,right_sensor,1,1.3995277349616406,1.440919
011,shimmer3,low,low,3,left_sensor,0,1.2700096614807035,1.336736
011,shimmer3,low,low,3,left_sensor,1,1.2728236871880092,1.330637
011,shimmer3,low,low,3,right_sensor,0,1.3917641107963905,1.392453
011,shimmer3,low,low,3,right_sensor,1,1.2846276306262137,1.3205330000000002
011,shimmer3,normal,normal,2,left_sensor,0,1.8242112323327921,1.950974
011,shimmer3,normal,normal,2,right_sensor,0,1.8711958659790668,1.9480350000000002
011,shimmer3,normal,normal,3,left_sensor,0,1.8107878051871678,1.922905
011,shimmer3,normal,normal,3,right_sensor,0,1.8687291034107705,1.911197
014,shimmer3,high,high,1,left_sensor,0,2.298442071644561,2.268659
014,shimmer3,high,high,1,right_sensor,0,2.1452861084138943,2.261052
014,shimmer3,high,high,2,left_sensor,0,2.193877817053056,2.246194
014,shimmer3,high,high,2,right_sensor,0,2.171949536046058,2.012808
014,shimmer3,high,low,2,left_sensor,0,1.877386147001322,1.983098
014,shimmer3,high,low,3,left_sensor,0,1.8587672591634878,1.961174
014,shimmer3,low,high,3,left_sensor,0,1.2725958161460174,1.271455
014,shimmer3,low,high,3,left_sensor,1,1.192157855102334,1.197341
014,shimmer3,low,high,3,right_sensor,0,1.2281713980806528,1.245615
014,shimmer3,low,high,3,right_sensor,1,1.2591161345638344,1.245918
014,shimmer3,low,low,1,left_sensor,0,1.2410622865625738,1.1877719999999998
014,shimmer3,low,low,1,left_sensor,1,1.1959445931430739,1.201056
014,shimmer3,low,low,1,left_sensor,2,1.1762162138202197,1.079208
014,shimmer3,low,low,1,right_sensor,0,1.1323521841699318,1.192388
014,shimmer3,low,low,1,right_sensor,1,1.1832841177497577,1.2141899999999999
014,shimmer3,low,low,2,left_sensor,0,1.1244764554244027,1.1384990000000001
014,shimmer3,low,low,2,right_sensor,0,1.1487120703684834,1.180108
014,shimmer3,low,low,2,right_sensor,1,1.0960962625680994,1.129034
014,shimmer3,low,low,3,left_sensor,0,1.2362653541390056,1.2389400000000002
014,shimmer3,low,low,3,left_sensor,1,1.1957181581041416,1.223554
014,shimmer3,low,low,3,right_sensor,0,1.1687237837368691,1.208271
014,shimmer3,low,low,3,right_sensor,1,1.2285714625022226,1.26661
014,shimmer3,low,low,3,right_sensor,2,1.2074153914863355,1.2143899999999999
014,shimmer3,normal,normal,1,left_sensor,0,1.34408565580145,1.3920109999999999
014,shimmer3,normal,normal,1,left_sensor,1,1.4085110736504987,1.413681
014,shimmer3,normal,normal,1,right_sensor,0,1.424497742907672,1.40175
014,shimmer3,normal,normal,1,right_sensor,1,1.4403255278853742,1.423332
014,shimmer3,normal,normal,2,left_sensor,0,1.5398086435208276,1.5561019999999999
014,shimmer3,normal,normal,2,left_sensor,1,1.5190944284854822,1.5319239999999998
014,shimmer3,normal,normal,2,right_sensor,0,1.5072252936714006,1.537957
014,shimmer3,normal,normal,3,left_sensor,0,1.56976956896599,1.600737
014,shimmer3,normal,normal,3,right_sensor,0,1.5439392086916102,1.5980699999999999
014,shimmer3,normal,normal,3,right_sensor,1,1.610611547375952,1.6019040000000002
006,shimmer2r,high,high,1,left_sensor,0,2.1713760335180785,2.153084
006,shimmer2r,high,high,1,right_sensor,0,2.028990315781524,2.127248
006,shimmer2r,high,high,2,left_sensor,0,2.1803294297341367,2.135833
006,shimmer2r,high,high,2,right_sensor,0,2.252138451459503,2.211658
006,shimmer2r,high,high,3,left_sensor,0,2.08901531763785,2.074114
006,shimmer2r,high,high,3,right_sensor,0,2.2014177063569083,2.153068
006,shimmer2r,high,low,1,left_sensor,0,2.389659428298631,2.018872
006,shimmer2r,high,low,1,right_sensor,0,2.229523854368494,2.232637
006,shimmer2r,high,low,2,left_sensor,0,2.387772918966298,2.078856
006,shimmer2r,high,low,2,right_sensor,0,2.2395300292624953,2.145787
006,shimmer2r,high,low,3,left_sensor,0,2.191651807204931,2.101814
006,shimmer2r,high,low,3,right_sensor,0,2.288430830660378,2.1500909999999998
006,shimmer2r,low,high,1,left_sensor,0,1.28031862360116,1.246817
006,shimmer2r,low,high,1,left_sensor,1,1.1757269912056756,1.180337
006,shimmer2r,low,high,1,left_sensor,2,1.2506386903184146,1.2253660000000002
006,shimmer2r,low,high,1,right_sensor,0,1.1944554174189836,1.155742
006,shimmer2r,low,high,1,right_sensor,1,1.3193892712553448,1.250899
006,shimmer2r,low,high,2,left_sensor,0,1.0790743812354988,1.11745
006,shimmer2r,low,high,2,left_sensor,1,1.0576018502139362,1.064191
006,shimmer2r,low,high,2,left_sensor,2,1.0699493748926605,1.064924
006,shimmer2r,low,high,2,right_sensor,0,1.0607615919066153,1.080948
006,shimmer2r,low,high,2,right_sensor,1,1.0853095728911248,1.044956
006,shimmer2r,low,high,2,right_sensor,2,1.214608376634881,1.107281
006,shimmer2r,low,high,3,left_sensor,0,1.1223633603038305,1.105183
006,shimmer2r,low,high,3,left_sensor,1,1.1278649214295426,1.0371949999999999
006,shimmer2r,low,high,3,left_sensor,2,1.1455690326917336,1.070588
006,shimmer2r,low,high,3,right_sensor,0,1.0943525724674918,1.06975
006,shimmer2r,low,high,3,right_sensor,1,1.073984364209758,1.051666
006,shimmer2r,low,high,3,right_sensor,2,1.07829720602196,1.257813
006,shimmer2r,low,low,1,left_sensor,0,1.1262090006023215,1.0874599999999999
006,shimmer2r,low,low,1,left_sensor,1,1.040610882592234,0.988698
006,shimmer2r,low,low,1,left_sensor,2,1.01708509153725,0.9564790000000001
006,shimmer2r,low,low,1,right_sensor,0,1.1010003886667212,1.0387220000000001
006,shimmer2r,low,low,1,right_sensor,1,0.9589880690727524,0.9944679999999999
006,shimmer2r,low,low,2,left_sensor,0,1.074312324308344,1.057644
006,shimmer2r,low,low,2,left_sensor,1,1.0628151598615572,1.030525
006,shimmer2r,low,low,2,right_sensor,0,1.0622288836440097,0.996293
006,shimmer2r,low,low,2,right_sensor,1,1.1129219848449203,1.048549
006,shimmer2r,low,low,3,left_sensor,0,1.274783189327396,1.251409
006,shimmer2r,low,low,3,left_sensor,1,1.2412773836090485,1.2234720000000001
006,shimmer2r,low,low,3,right_sensor,0,1.229239878295601,1.191617
006,shimmer2r,low,low,3,right_sensor,1,1.30567034473975,1.232715
006,shimmer2r,normal,normal,1,left_sensor,0,1.658415167975946,1.685097
006,shimmer2r,normal,normal,1,left_sensor,1,1.7068536704958543,1.689019
006,shimmer2r,normal,normal,1,right_sensor,0,1.8700468325527213,1.6899279999999999
006,shimmer2r,normal,normal,1,right_sensor,1,1.5722457456132901,1.6373769999999999
006,shimmer2r,normal,normal,2,left_sensor,0,1.752723405093404,1.792295
006,shimmer2r,normal,normal,2,left_sensor,1,1.6886054189440187,1.728309
006,shimmer2r,normal,normal,2,right_sensor,0,1.6430873861051447,1.7127299999999999
006,shimmer2r,normal,normal,3,left_sensor,0,1.8116609210440722,1.75208
006,shimmer2r,normal,normal,3,left_sensor,1,1.8094505959869591,1.737468
006,shimmer2r,normal,normal,3,right_sensor,0,1.7603284220014639,1.737886
006,shimmer3,high,high,1,left_sensor,0,2.046608658910603,2.188101
006,shimmer3,high,high,1,right_sensor,0,2.22658433883956,2.184851
006,shimmer3,high,high,2,left_sensor,0,1.992824610865189,2.120339
006,shimmer3,high,high,2,right_sensor,0,2.018341468755379,2.098698
006,shimmer3,high,high,3,right_sensor,0,1.9703768596951825,2.05945
006,shimmer3,high,low,1,left_sensor,0,2.0114131923567453,2.174856
006,shimmer3,high,low,1,right_sensor,0,2.076715810683618,2.183709
006,shimmer3,high,low,2,left_sensor,0,2.1425637834414366,2.1958770000000003
006,shimmer3,high,low,2,right_sensor,0,2.120217237312894,2.1866380000000003
006,shimmer3,high,low,3,left_sensor,0,2.0859605526611564,2.277552
006,shimmer3,low,high,1,left_sensor,0,1.31904968111375,1.378443
006,shimmer3,low,high,1,left_sensor,1,1.3466191287020057,1.3622919999999998
006,shimmer3,low,high,1,right_sensor,0,1.3803093998742662,1.3697730000000001
006,shimmer3,low,high,1,right_sensor,1,1.3334416142066223,1.3797139999999999
006,shimmer3,low,high,2,left_sensor,0,1.3454791593031854,1.378078
006,shimmer3,low,high,2,left_sensor,1,1.2402294948094152,1.362281
006,shimmer3,low,high,2,right_sensor,0,1.3284840145255699,1.336052
006,shimmer3,low,high,2,right_sensor,1,1.3037068517310795,1.346792
006,shimmer3,low,high,3,left_sensor,0,1.3032584726885734,1.387865
006,shimmer3,low,high,3,left_sensor,1,1.2722335275657095,1.369258
006,shimmer3,low,high,3,left_sensor,2,1.307758128756977,1.363342
006,shimmer3,low,high,3,right_sensor,0,1.3975042532533632,1.396131
006,shimmer3,low,high,3,right_sensor,1,1.3166214070269826,1.3567779999999998
006,shimmer3,low,low,1,left_sensor,0,1.0517856282812208,1.057682
006,shimmer3,low,low,1,left_sensor,1,1.0091179510048567,1.072408
006,shimmer3,low,low,1,left_sensor,2,0.9909998539276351,1.046866
006,shimmer3,low,low,1,right_sensor,0,1.033110616776069,1.077274
