,,,,,,s_id,predicted,reference
005,shimmer2r,low,low,3,right_sensor,1,0.9619679144911695,0.9496370000000001
005,shimmer2r,low,low,3,right_sensor,2,1.057668991674754,0.9518810000000001
005,shimmer2r,low,low,3,right_sensor,3,1.0285424371070055,1.028966
005,shimmer2r,normal,normal,1,left_sensor,0,1.6197115183910014,1.56007
005,shimmer2r,normal,normal,1,right_sensor,0,1.6571213797612983,1.5723159999999998
005,shimmer2r,normal,normal,1,right_sensor,1,1.678668699591349,1.499201
005,shimmer2r,normal,normal,2,left_sensor,0,1.501173060351354,1.52983
005,shimmer2r,normal,normal,2,left_sensor,1,1.608368421571957,1.5174590000000001
005,shimmer2r,normal,normal,2,right_sensor,0,1.5614527824024025,1.5314590000000001
005,shimmer2r,normal,normal,2,right_sensor,1,1.5975444527764817,1.517977
005,shimmer2r,normal,normal,3,left_sensor,0,1.6104060042709245,1.5715100000000002
005,shimmer2r,normal,normal,3,right_sensor,0,1.6606832192161558,1.598245
005,shimmer2r,normal,normal,3,right_sensor,1,1.5390219856769978,1.5468739999999999
005,shimmer3,high,high,1,left_sensor,0,2.192420289302133,2.248182
005,shimmer3,high,high,1,right_sensor,0,2.18399969625975,2.226041
005,shimmer3,high,high,2,left_sensor,0,2.0904087257754678,2.210782
005,shimmer3,high,low,1,right_sensor,0,2.091623109383024,2.056041
005,shimmer3,high,low,2,right_sensor,0,2.0364543246830045,1.554866
005,shimmer3,high,low,3,left_sensor,0,2.093663435623813,2.141502
005,shimmer3,high,low,3,right_sensor,0,2.063235479910312,2.10083
005,shimmer3,low,high,1,left_sensor,0,1.4660226714991218,1.3972419999999999
005,shimmer3,low,high,1,left_sensor,1,1.4016454645128664,1.380642
005,shimmer3,low,high,1,left_sensor,2,1.30487324852151,1.331833
005,shimmer3,low,high,1,right_sensor,0,1.2944773251056703,1.37098
005,shimmer3,low,high,1,right_sensor,1,1.4050601827761826,1.372312
005,shimmer3,low,high,2,left_sensor,0,1.4066914210387804,1.4581890000000002
005,shimmer3,low,high,2,left_sensor,1,1.4616696517790286,1.447152
005,shimmer3,low,high,2,right_sensor,0,1.4362762887251461,1.46513
005,shimmer3,low,high,2,right_sensor,1,1.4571746857443242,1.454483
005,shimmer3,low,high,3,left_sensor,0,1.4494403332953374,1.492656
005,shimmer3,low,high,3,left_sensor,1,1.5233341782024952,1.5212450000000002
005,shimmer3,low,high,3,right_sensor,0,1.4263110121904325,1.458409
005,shimmer3,low,high,3,right_sensor,1,1.4815046020391902,1.527662
005,shimmer3,low,low,1,left_sensor,0,1.0534886820163643,0.997842
005,shimmer3,low,low,1,left_sensor,1,1.0297818478827183,1.055512
005,shimmer3,low,low,1,right_sensor,0,1.0687100759083612,0.971395
005,shimmer3,low,low,1,right_sensor,1,0.9608712980774601,1.046394
005,shimmer3,low,low,1,right_sensor,2,0.977484706728967,1.00042
005,shimmer3,low,low,2,left_sensor,0,1.143919277945302,1.089239
005,shimmer3,low,low,2,left_sensor,1,1.0346019888613462,1.073429
005,shimmer3,low,low,2,right_sensor,0,1.116765813410103,1.089916
005,shimmer3,low,low,2,right_sensor,1,1.1644567627694211,1.094946
005,shimmer3,low,low,2,right_sensor,2,1.1053644517593202,1.0405419999999999
005,shimmer3,low,low,3,left_sensor,0,1.0807823702862567,1.055487
005,shimmer3,low,low,3,left_sensor,1,0.9961403597065953,0.9732890000000001
005,shimmer3,low,low,3,left_sensor,2,0.9482308678257442,0.948166
005,shimmer3,low,low,3,right_sensor,0,1.0323473178461857,0.9915860000000001
005,shimmer3,low,low,3,right_sensor,1,0.9507922034937475,0.9167230000000001
005,shimmer3,normal,normal,1,left_sensor,0,1.3527766295490373,1.431945
005,shimmer3,normal,normal,1,left_sensor,1,1.3705754394074963,1.4765979999999999
005,shimmer3,normal,normal,1,right_sensor,0,1.5022676500592458,1.4493360000000002
005,shimmer3,normal,normal,1,right_sensor,1,1.5495776729897968,1.5124279999999999
005,shimmer3,normal,normal,2,left_sensor,0,1.5516118394944376,1.50861
005,shimmer3,normal,normal,2,left_sensor,1,1.4985168910704434,1.529372
005,shimmer3,normal,normal,2,right_sensor,0,1.5762702574977099,1.4926249999999999
007,shimmer2r,high,high,1,left_sensor,0,2.044439256295388,2.156069
007,shimmer2r,high,high,2,left_sensor,0,2.1954108152552516,2.084128
007,shimmer2r,high,high,2,right_sensor,0,2.0452063494059267,1.833144
007,shimmer2r,high,high,3,left_sensor,0,2.0576742175227074,2.122382
007,shimmer2r,high,high,3,right_sensor,0,2.154063025967266,2.039712
007,shimmer2r,high,low,1,left_sensor,0,2.1375287355158252,2.147701
007,shimmer2r,high,low,1,right_sensor,0,2.5077351689636185,2.173813
007,shimmer2r,high,low,2,left_sensor,0,2.2089740996246396,2.2088929999999998
007,shimmer2r,high,low,2,right_sensor,0,2.168322886846976,2.225625
007,shimmer2r,high,low,3,left_sensor,0,2.282467270471207,2.278699
007,shimmer2r,high,low,3,right_sensor,0,2.4316037469841434,2.258478
007,shimmer2r,low,high,1,left_sensor,0,1.4585465387920058,1.381714
007,shimmer2r,low,high,1,left_sensor,1,1.5105437576239138,1.478321
007,shimmer2r,low,high,1,right_sensor,0,1.4167612272151553,1.4589619999999999
007,shimmer2r,low,high,1,right_sensor,1,1.5800895658184635,1.477501
007,shimmer2r,low,high,2,left_sensor,0,1.463672306617122,1.402205
007,shimmer2r,low,high,2,left_sensor,1,1.4493507328047803,1.420613
007,shimmer2r,low,high,2,left_sensor,2,1.410297447789947,1.438107
007,shimmer2r,low,high,2,right_sensor,0,1.446956104772827,1.439837
007,shimmer2r,low,high,2,right_sensor,1,1.4045974866160411,1.429177
007,shimmer2r,low,high,3,left_sensor,0,1.6271222772929792,1.52364
007,shimmer2r,low,high,3,left_sensor,1,1.6414907470569318,1.584017
007,shimmer2r,low,high,3,right_sensor,0,1.5436238698508977,1.555254
007,shimmer2r,low,low,1,left_sensor,0,1.4061512074543576,1.271189
007,shimmer2r,low,low,1,right_sensor,0,1.479138807746353,1.270154
007,shimmer2r,low,low,1,right_sensor,1,1.4179082962585248,1.2580580000000001
007,shimmer2r,low,low,2,left_sensor,0,1.4018059118341322,1.262991
007,shimmer2r,low,low,2,left_sensor,1,1.4203770858653408,1.276913
007,shimmer2r,low,low,2,right_sensor,0,1.411484709412871,1.238526
007,shimmer2r,low,low,2,right_sensor,1,1.4369950635790498,1.245423
007,shimmer2r,low,low,2,right_sensor,2,1.3657913338694994,1.314754
007,shimmer2r,low,low,3,left_sensor,0,1.4365800484563298,1.3290700000000002
007,shimmer2r,low,low,3,left_sensor,1,1.5599144736405839,1.410749
007,shimmer2r,low,low,3,right_sensor,0,1.669129564458945,1.356853
007,shimmer2r,low,low,3,right_sensor,1,1.5985649830056716,1.387951
007,shimmer2r,normal,normal,1,left_sensor,0,1.6594134538858087,1.599149
007,shimmer2r,normal,normal,1,left_sensor,1,1.6445361261073994,1.619694
007,shimmer2r,normal,normal,1,right_sensor,0,1.6616731437135734,1.590738
007,shimmer2r,normal,normal,1,right_sensor,1,1.6985165971118115,1.6468530000000001
007,shimmer2r,normal,normal,2,left_sensor,0,1.6665520111600347,1.6157130000000002
007,shimmer2r,normal,normal,2,left_sensor,1,1.6765316280605118,1.601741
007,shimmer2r,normal,normal,2,right_sensor,0,1.8475426339066898,1.620764
007,shimmer2r,normal,normal,2,right_sensor,1,1.5190589161810317,1.608949
007,shimmer2r,normal,normal,3,left_sensor,0,1.6136690290994178,1.533144
007,shimmer2r,normal,normal,3,left_sensor,1,1.5934617170141834,1.5361609999999999
007,shimmer2r,normal,normal,3,right_sensor,0,1.4812363852744332,1.5421340000000001
007,shimmer2r,normal,normal,3,right_sensor,1,1.7464021315428517,1.5257720000000001
007,shimmer3,high,high,1,left_sensor,0,2.285178656727554,2.261379
007,shimmer3,high,high,1,right_sensor,0,2.22184272362242,2.221891
007,shimmer3,high,high,2,left_sensor,0,2.2849530506608136,2.1646330000000003
007,shimmer3,high,high,2,right_sensor,0,2.258480469899402,2.213565
007,shimmer3,high,high,3,left_sensor,0,2.185747613597733,2.197235
007,shimmer3,high,high,3,right_sensor,0,2.197395026071811,2.257843
007,shimmer3,high,low,1,left_sensor,0,2.1150449085654732,2.1994249999999997
007,shimmer3,high,low,1,right_sensor,0,2.3305762598554725,2.2014940000000003
007,shimmer3,high,low,2,left_sensor,0,2.197228380817189,2.205066
007,shimmer3,high,low,2,right_sensor,0,2.1513083455202593,2.212235
007,shimmer3,high,low,3,left_sensor,0,2.2777255282862856,2.26625
007,shimmer3,high,low,3,right_sensor,0,2.1760343230322663,2.259741
007,shimmer3,low,high,1,left_sensor,0,1.2283246582567364,1.237036
007,shimmer3,low,high,1,left_sensor,1,1.1957367462641357,1.165117
007,shimmer3,low,high,1,left_sensor,2,1.2662244893800674,1.238453
007,shimmer3,low,high,1,right_sensor,0,1.2048016816150953,1.1935639999999998
007,shimmer3,low,high,1,right_sensor,1,1.2651274426083978,1.227654
007,shimmer3,low,high,2,left_sensor,0,1.3520151180914315,1.363844
007,shimmer3,low,high,2,left_sensor,1,1.5009857662344706,1.46813
007,shimmer3,low,high,2,right_sensor,0,1.404914947372328,1.4123539999999999
007,shimmer3,low,high,2,right_sensor,1,1.4429866269329075,1.469879
007,shimmer3,low,high,3,left_sensor,0,1.419810053352485,1.389656
007,shimmer3,low,high,3,left_sensor,1,1.52589187116324,1.460262
007,shimmer3,low,high,3,right_sensor,0,1.3430518156936986,1.4043590000000001
007,shimmer3,low,high,3,right_sensor,1,1.4177234901707114,1.452509
007,shimmer3,low,low,1,left_sensor,0,1.1912843685892178,1.13391
007,shimmer3,low,low,1,left_sensor,1,1.2126042844728466,1.165566
007,shimmer3,low,low,1,right_sensor,0,1.3319474174300499,1.162647
007,shimmer3,low,low,1,right_sensor,1,1.2207990351262097,1.164624
007,shimmer3,low,low,2,left_sensor,0,1.1625390291083741,1.125888
007,shimmer3,low,low,2,left_sensor,1,1.1513938031829454,1.126198
007,shimmer3,low,low,2,left_sensor,2,1.3123535035070377,1.1651390000000001
007,shimmer3,low,low,2,right_sensor,0,1.2921144444276036,1.137108
007,shimmer3,low,low,2,right_sensor,1,1.2602466839308204,1.139797
007,shimmer3,low,low,3,left_sensor,0,1.3017779287672224,1.233255
007,shimmer3,low,low,3,left_sensor,1,1.3142547446607,1.213313
007,shimmer3,low,low,3,left_sensor,2,1.322929154488682,1.210934
007,shimmer3,low,low,3,right_sensor,0,1.286624512283269,1.243691
007,shimmer3,low,low,3,right_sensor,1,1.3368175874797734,1.199839
007,shimmer3,normal,normal,1,left_sensor,0,1.6352451561085204,1.625292
007,shimmer3,normal,normal,1,left_sensor,1,1.7944154952466838,1.645267
007,shimmer3,normal,normal,1,right_sensor,0,1.672874695163454,1.637557
007,shimmer3,normal,normal,2,left_sensor,0,1.6825587475528245,1.700143
007,shimmer3,normal,normal,2,right_sensor,0,1.6702784178032672,1.661061
007,shimmer3,normal,normal,3,left_sensor,0,1.7512881148912818,1.6837989999999998
007,shimmer3,normal,normal,3,right_sensor,0,1.695170130355617,1.68529
011,shimmer2r,high,high,1,left_sensor,0,1.7330091991271148,1.9687729999999999
011,shimmer2r,high,high,1,right_sensor,0,1.793783006957389,2.002937
011,shimmer2r,high,high,2,left_sensor,0,1.8553937179301545,1.795242
011,shimmer2r,high,high,3,left_sensor,0,1.8266135651507123,1.9847989999999998
011,shimmer2r,high,low,1,left_sensor,0,1.8863571573724995,1.887902
011,shimmer2r,high,low,2,left_sensor,0,1.8840044613588551,1.943425
011,shimmer2r,high,low,3,left_sensor,0,2.100450476820826,1.835714
011,shimmer2r,low,high,1,left_sensor,0,1.8350789367496563,1.8253039999999998
011,shimmer2r,low,high,1,right_sensor,0,2.045988745171012,1.859067
011,shimmer2r,low,high,2,left_sensor,0,1.9754912739388568,1.860772
011,shimmer2r,low,high,2,right_sensor,0,1.7845911081290091,1.874169
011,shimmer2r,low,high,3,left_sensor,0,1.7969191044280233,1.8397309999999998
011,shimmer2r,low,high,3,left_sensor,1,1.897017821323985,1.819488
011,shimmer2r,low,high,3,right_sensor,0,1.8674489376592598,1.804864
011,shimmer2r,low,low,1,left_sensor,0,1.4969967171984666,1.41488
011,shimmer2r,low,low,1,left_sensor,1,1.4456741239881588,1.369609
011,shimmer2r,low,low,1,right_sensor,0,1.5555058760220024,1.419886
011,shimmer2r,low,low,1,right_sensor,1,1.5629508751001029,1.3997890000000002
011,shimmer2r,low,low,2,left_sensor,0,1.494830697950752,1.4715790000000002
011,shimmer2r,low,low,2,left_sensor,1,1.478689651406639,1.398866
011,shimmer2r,low,low,2,right_sensor,0,1.5100446617394288,1.479161
011,shimmer2r,low,low,2,right_sensor,1,1.6007442835979353,1.466758
011,shimmer2r,low,low,3,left_sensor,0,1.5391585031262582,1.4261840000000001
011,shimmer2r,low,low,3,left_sensor,1,1.4501642602638,1.413982
011,shimmer2r,low,low,3,right_sensor,0,1.5297445450646399,1.390426
011,shimmer2r,low,low,3,right_sensor,1,1.5602282317207814,1.4061000000000001
011,shimmer2r,normal,normal,2,left_sensor,0,1.8310941049029303,1.752376
011,shimmer2r,normal,normal,2,right_sensor,0,1.939252456591881,1.7806440000000001
011,shimmer2r,normal,normal,3,left_sensor,0,1.8584144432478829,1.808621
011,shimmer2r,normal,normal,3,right_sensor,0,1.8841174435880952,1.760572
011,shimmer3,high,high,1,left_sensor,0,1.9849900237067333,2.043115
011,shimmer3,high,high,1,right_sensor,0,1.9490000363304485,2.033766
011,shimmer3,high,high,2,left_sensor,0,2.0421823978346056,2.026353
011,shimmer3,high,high,2,right_sensor,0,2.0127264554408657,2.033043
011,shimmer3,high,high,2,right_sensor,1,1.9808287042055723,1.672715
011,shimmer3,high,high,3,left_sensor,0,1.9355740715382055,1.999746
011,shimmer3,high,high,3,right_sensor,0,1.9057186264342791,2.024576
011,shimmer3,high,high,3,right_sensor,1,1.9650492128645274,1.850581
011,shimmer3,high,low,1,left_sensor,0,1.8172678655728929,1.874758
011,shimmer3,high,low,1,right_sensor,0,1.9112079509695197,1.9294229999999999
011,shimmer3,high,low,1,right_sensor,1,1.8536926601634385,1.899374
011,shimmer3,high,low,2,left_sensor,0,1.6998137291206985,1.8062479999999999
011,shimmer3,high,low,2,right_sensor,0,1.7503414508164057,1.853846
011,shimmer3,high,low,2,right_sensor,1,1.786183634635437,1.675826
011,shimmer3,high,low,3,left_sensor,0,1.7730650559204133,1.871887
011,shimmer3,high,low,3,right_sensor,0,1.817168292271578,1.878436
011,shimmer3,high,low,3,right_sensor,1,1.8473715604135117,1.888176
011,shimmer3,low,high,1,left_sensor,0,1.6952473301591409,1.7835830000000001
011,shimmer3,low,high,1,right_sensor,0,1.8108517191882896,1.802448
011,shimmer3,low,high,2,left_sensor,0,1.8376368468665614,1.824679
011,shimmer3,low,high,2,right_sensor,0,1.8600154030450564,1.861474
011,shimmer3,low,high,3,left_sensor,0,1.6621021181341045,1.781906
011,shimmer3,low,high,3,left_sensor,1,1.7333283722958324,1.742873
011,shimmer3,low,high,3,right_sensor,0,1.7331225577886629,1.785111
011,shimmer3,low,low,1,left_sensor,0,1.1747367472739116,1.222276
011,shimmer3,low,low,1,left_sensor,1,1.3183321508246446,1.279324
011,shimmer3,low,low,1,right_sensor,0,1.3440758433194027,1.3136269999999999
011,shimmer3,low,low,1,right_sensor,1,1.2722875541543777,1.235346
011,shimmer3,low,low,1,right_sensor,2,1.2906450135765437,1.271067
011,shimmer3,low,low,2,left_sensor,0,1.4409208877042756,1.42397
011,shimmer3,low,low,2,left_sensor,1,1.4495405913808945,1.406345
011,shimmer3,low,low,2,right_sensor,0,1.3841803479726569,1.403323
011,shimmer3,low,low,2,right_sensor,1,1.4354560853362395,1.440919
011,shimmer3,low,low,3,left_sensor,0,1.3410088741767785,1.336736
011,shimmer3,low,low,3,left_sensor,1,1.2999400679112665,1.330637
011,shimmer3,low,low,3,right_sensor,0,1.4121669404221358,1.392453
011,shimmer3,low,low,3,right_sensor,1,1.3350249362936792,1.3205330000000002
011,shimmer3,normal,normal,2,left_sensor,0,1.9115125943603277,1.950974
011,shimmer3,normal,normal,2,right_sensor,0,1.8913204087118707,1.9480350000000002
011,shimmer3,normal,normal,3,left_sensor,0,1.8793738970412877,1.922905
011,shimmer3,normal,normal,3,right_sensor,0,1.8664758515731954,1.911197
014,shimmer3,high,high,1,left_sensor,0,2.3792175472502826,2.268659
014,shimmer3,high,high,1,right_sensor,0,2.2422232442301127,2.261052
014,shimmer3,high,high,2,left_sensor,0,2.267508964185318,2.246194
014,shimmer3,high,high,2,right_sensor,0,2.238634972234506,2.012808
014,shimmer3,high,low,2,left_sensor,0,1.9376335490036254,1.983098
014,shimmer3,high,low,3,left_sensor,0,1.8395381164569238,1.961174
014,shimmer3,low,high,3,left_sensor,0,1.2384577714545548,1.271455
014,shimmer3,low,high,3,left_sensor,1,1.2158187976493615,1.197341
014,shimmer3,low,high,3,right_sensor,0,1.22793519884306,1.245615
014,shimmer3,low,high,3,right_sensor,1,1.2974511176219499,1.245918
014,shimmer3,low,low,1,left_sensor,0,1.3597974297370294,1.1877719999999998
014,shimmer3,low,low,1,left_sensor,1,1.274788426035476,1.201056
014,shimmer3,low,low,1,left_sensor,2,1.23698471579632,1.079208
014,shimmer3,low,low,1,right_sensor,0,1.1053938087407968,1.192388
014,shimmer3,low,low,1,right_sensor,1,1.1841714473341984,1.2141899999999999
014,shimmer3,low,low,2,left_sensor,0,1.2054652344851815,1.1384990000000001
014,shimmer3,low,low,2,right_sensor,0,1.1659226591656362,1.180108
014,shimmer3,low,low,2,right_sensor,1,1.114315560495268,1.129034
014,shimmer3,low,low,3,left_sensor,0,1.4242094998819341,1.2389400000000002
014,shimmer3,low,low,3,left_sensor,1,1.262398627499528,1.223554
014,shimmer3,low,low,3,right_sensor,0,1.244670258380957,1.208271
014,shimmer3,low,low,3,right_sensor,1,1.389974384286726,1.26661
014,shimmer3,low,low,3,right_sensor,2,1.3702036090880174,1.2143899999999999
014,shimmer3,normal,normal,1,left_sensor,0,1.3428757009531953,1.3920109999999999
014,shimmer3,normal,normal,1,left_sensor,1,1.5903169226263123,1.413681
014,shimmer3,normal,normal,1,right_sensor,0,1.6006509642072833,1.40175
014,shimmer3,normal,normal,1,right_sensor,1,1.543917140393336,1.423332
014,shimmer3,normal,normal,2,left_sensor,0,1.6478233647826512,1.5561019999999999
014,shimmer3,normal,normal,2,left_sensor,1,1.640079172441679,1.5319239999999998
014,shimmer3,normal,normal,2,right_sensor,0,1.6434999643838986,1.537957
014,shimmer3,normal,normal,3,left_sensor,0,1.621723494123031,1.600737
014,shimmer3,normal,normal,3,right_sensor,0,1.6583117765735678,1.5980699999999999
014,shimmer3,normal,normal,3,right_sensor,1,1.715815384071936,1.6019040000000002
006,shimmer2r,high,high,1,left_sensor,0,2.1776352850134106,2.153084
006,shimmer2r,high,high,1,right_sensor,0,2.0343777114160284,2.127248
006,shimmer2r,high,high,2,left_sensor,0,2.16939633648302,2.135833
006,shimmer2r,high,high,2,right_sensor,0,2.256170667065968,2.211658
006,shimmer2r,high,high,3,left_sensor,0,2.140940441726341,2.074114
006,shimmer2r,high,high,3,right_sensor,0,2.190576003639052,2.153068
006,shimmer2r,high,low,1,left_sensor,0,2.565732210153382,2.018872
006,shimmer2r,high,low,1,right_sensor,0,2.362243518770706,2.232637
006,shimmer2r,high,low,2,left_sensor,0,2.5167973027254957,2.078856
006,shimmer2r,high,low,2,right_sensor,0,2.319145293553703,2.145787
006,shimmer2r,high,low,3,left_sensor,0,2.1919542337930285,2.101814
006,shimmer2r,high,low,3,right_sensor,0,2.283491242627845,2.1500909999999998
006,shimmer2r,low,high,1,left_sensor,0,1.3090889056847728,1.246817
006,shimmer2r,low,high,1,left_sensor,1,1.2055991172508098,1.180337
006,shimmer2r,low,high,1,left_sensor,2,1.3027572059000634,1.2253660000000002
006,shimmer2r,low,high,1,right_sensor,0,1.194091748923191,1.155742
006,shimmer2r,low,high,1,right_sensor,1,1.3496798322361603,1.250899
006,shimmer2r,low,high,2,left_sensor,0,1.081439361811428,1.11745
006,shimmer2r,low,high,2,left_sensor,1,1.0745951571900718,1.064191
006,shimmer2r,low,high,2,left_sensor,2,1.060674939574293,1.064924
006,shimmer2r,low,high,2,right_sensor,0,1.0596594716011951,1.080948
006,shimmer2r,low,high,2,right_sensor,1,1.1053221327290577,1.044956
006,shimmer2r,low,high,2,right_sensor,2,1.2826695836526871,1.107281
006,shimmer2r,low,high,3,left_sensor,0,1.1361995101771476,1.105183
006,shimmer2r,low,high,3,left_sensor,1,1.124686559306752,1.0371949999999999
006,shimmer2r,low,high,3,left_sensor,2,1.2027514473951666,1.070588
006,shimmer2r,low,high,3,right_sensor,0,1.1314576575865607,1.06975
006,shimmer2r,low,high,3,right_sensor,1,1.128628060543652,1.051666
006,shimmer2r,low,high,3,right_sensor,2,1.107829793233929,1.257813
006,shimmer2r,low,low,1,left_sensor,0,1.2762997659157838,1.0874599999999999
006,shimmer2r,low,low,1,left_sensor,1,1.059954410247355,0.988698
006,shimmer2r,low,low,1,left_sensor,2,1.0760759312950778,0.9564790000000001
006,shimmer2r,low,low,1,right_sensor,0,1.276694536990002,1.0387220000000001
006,shimmer2r,low,low,1,right_sensor,1,1.0522476465631772,0.9944679999999999
006,shimmer2r,low,low,2,left_sensor,0,1.1005346955697388,1.057644
006,shimmer2r,low,low,2,left_sensor,1,1.1023945586091397,1.030525
006,shimmer2r,low,low,2,right_sensor,0,1.231627385055973,0.996293
006,shimmer2r,low,low,2,right_sensor,1,1.2195709610886938,1.048549
006,shimmer2r,low,low,3,left_sensor,0,1.1978623261273325,1.251409
006,shimmer2r,low,low,3,left_sensor,1,1.335042549715092,1.2234720000000001
006,shimmer2r,low,low,3,right_sensor,0,1.386326341853705,1.191617
006,shimmer2r,low,low,3,right_sensor,1,1.3550302870701112,1.232715
006,shimmer2r,normal,normal,1,left_sensor,0,1.6667194979445896,1.685097
006,shimmer2r,normal,normal,1,left_sensor,1,1.7578685345962932,1.689019
006,shimmer2r,normal,normal,1,right_sensor,0,1.9079924168129134,1.6899279999999999
006,shimmer2r,normal,normal,1,right_sensor,1,1.5700557004846878,1.6373769999999999
006,shimmer2r,normal,normal,2,left_sensor,0,1.7570623803312584,1.792295
006,shimmer2r,normal,normal,2,left_sensor,1,1.7332200949899244,1.728309
006,shimmer2r,normal,normal,2,right_sensor,0,1.5948800477588512,1.7127299999999999
006,shimmer2r,normal,normal,3,left_sensor,0,1.8253431644859217,1.75208
006,shimmer2r,normal,normal,3,left_sensor,1,1.8107836569667655,1.737468
006,shimmer2r,normal,normal,3,right_sensor,0,1.7383407786013791,1.737886
006,shimmer3,high,high,1,left_sensor,0,2.1084204061430443,2.188101
006,shimmer3,high,high,1,right_sensor,0,2.315254590652015,2.184851
006,shimmer3,high,high,2,left_sensor,0,2.0210191034023652,2.120339
006,shimmer3,high,high,2,right_sensor,0,2.0343046068970168,2.098698
006,shimmer3,high,high,3,right_sensor,0,1.968508196444918,2.05945
006,shimmer3,high,low,1,left_sensor,0,1.9982473873929003,2.174856
006,shimmer3,high,low,1,right_sensor,0,2.062142519168082,2.183709
006,shimmer3,high,low,2,left_sensor,0,2.143135268572552,2.1958770000000003
006,shimmer3,high,low,2,right_sensor,0,2.0108445424711663,2.1866380000000003
006,shimmer3,high,low,3,left_sensor,0,2.2021253471112323,2.277552
006,shimmer3,low,high,1,left_sensor,0,1.3444499788579414,1.378443
006,shimmer3,low,high,1,left_sensor,1,1.393961716673664,1.3622919999999998
006,shimmer3,low,high,1,right_sensor,0,1.3973222290243301,1.3697730000000001
006,shimmer3,low,high,1,right_sensor,1,1.3496024304670013,1.3797139999999999
006,shimmer3,low,high,2,left_sensor,0,1.3746798260345838,1.378078
006,shimmer3,low,high,2,left_sensor,1,1.2642612374445417,1.362281
006,shimmer3,low,high,2,right_sensor,0,1.3781469040307053,1.336052
006,shimmer3,low,high,2,right_sensor,1,1.33454455147179,1.346792
006,shimmer3,low,high,3,left_sensor,0,1.3156504959940827,1.387865
006,shimmer3,low,high,3,left_sensor,1,1.2854197829878438,1.369258
006,shimmer3,low,high,3,left_sensor,2,1.3093385728044706,1.363342
006,shimmer3,low,high,3,right_sensor,0,1.4104888991823235,1.396131
006,shimmer3,low,high,3,right_sensor,1,1.3348393209573186,1.3567779999999998
006,shimmer3,low,low,1,left_sensor,0,1.1323962100577634,1.057682
006,shimmer3,low,low,1,left_sensor,1,1.0712639774413724,1.072408
006,shimmer3,low,low,1,left_sensor,2,1.0336642295360863,1.046866
006,shimmer3,low,low,1,right_sensor,0,1.058703137008678,1.077274
